userName,score,content,clean_text,processed_text,tokens,tokens_clean,sentiment,sentiment_rating,final_sentiment
Pengguna Google,5,tercepat dan terpercaya,tercepat dan terpercaya,cepat percaya,"['cepat', 'dan', 'percaya']","['cepat', 'percaya']",positif,positif,positif
Pengguna Google,5,sangat baik orngx ramah,sangat baik orngx ramah,orngx ramah,"['sangat', 'baik', 'orngx', 'ramah']","['orngx', 'ramah']",positif,positif,positif
Pengguna Google,5,layanan yg sngt bagus,layanan yg sngt bagus,layan yg sngt bagus,"['layan', 'yg', 'sngt', 'bagus']","['layan', 'yg', 'sngt', 'bagus']",positif,positif,positif
Pengguna Google,3,"pesen grabfood lama bgt pesen 10,20 diaplikasi tertis 1,50 pesen 11mnt dgn harga lebih mahal dtgnya trep 1 ½ jam","pesen grabfood lama bgt pesen 10,20 diaplikasi tertis 1,50 pesen 11mnt dgn harga lebih mahal dtgnya trep 1 ½ jam",sen grabfood sen aplikasi tis sen harga mahal dtgnya trep jam,"['sen', 'grabfood', 'lama', 'sekali', 'sen', 'aplikasi', 'tis', 'sen', 'dengan', 'harga', 'lebih', 'mahal', 'dtgnya', 'trep', 'jam']","['sen', 'grabfood', 'sen', 'aplikasi', 'tis', 'sen', 'harga', 'mahal', 'dtgnya', 'trep', 'jam']",negatif,netral,negatif
Pengguna Google,1,susah di downlod,susah di downlod,susah downlod,"['susah', 'di', 'downlod']","['susah', 'downlod']",negatif,negatif,negatif
Pengguna Google,5,bagus pelayanan nya,bagus pelayanan nya,bagus layan nya,"['bagus', 'layan', 'nya']","['bagus', 'layan', 'nya']",positif,positif,positif
Pengguna Google,4,cukup membantu,cukup membantu,bantu,"['cukup', 'bantu']",['bantu'],netral,positif,positif
Pengguna Google,3,"Loading nya lama + kadang error, padahal sudah memakai data.","Loading nya lama + kadang error, padahal sudah memakai data.",loading kadang error pakai data,"['loading', 'lama', 'kadang', 'error', 'padahal', 'sudah', 'pakai', 'data']","['loading', 'kadang', 'error', 'pakai', 'data']",netral,netral,netral
Pengguna Google,1,"kalau jamnya molor minimal ada kompensasi lah, udah molor lebih 2 jam gk ada kompensasi apa apa","kalau jamnya molor minimal ada kompensasi lah, udah molor lebih 2 jam gk ada kompensasi apa apa",jam molor minimal kompensasi udah molor jam kompensasi,"['kalau', 'jam', 'molor', 'minimal', 'ada', 'kompensasi', 'lah', 'udah', 'molor', 'lebih', 'jam', 'tidak', 'ada', 'kompensasi', 'apa', 'apa']","['jam', 'molor', 'minimal', 'kompensasi', 'udah', 'molor', 'jam', 'kompensasi']",netral,negatif,negatif
Pengguna Google,1,"asli sampah ada fitur qris percuma tidak bisa di gunakan, bodoh sistemnnya yang bagian pembuat coding nya asli sampah Verif sampai jutaan kali percuma saja","asli sampah ada fitur qris percuma tidak bisa di gunakan, bodoh sistemnnya yang bagian pembuat coding nya asli sampah Verif sampai jutaan kali percuma saja",asli sampah fitur qris bodoh sistemnnya coding asli sampah verif juta kali,"['asli', 'sampah', 'ada', 'fitur', 'qris', 'percuma', 'tidak', 'bisa', 'di', 'guna', 'bodoh', 'sistemnnya', 'yang', 'bagi', 'buat', 'coding', 'asli', 'sampah', 'verif', 'sampai', 'juta', 'kali', 'percuma', 'saja']","['asli', 'sampah', 'fitur', 'qris', 'bodoh', 'sistemnnya', 'coding', 'asli', 'sampah', 'verif', 'juta', 'kali']",netral,negatif,negatif
Pengguna Google,5,"Mantap pelayanannya, terimakasih.","Mantap pelayanannya, terimakasih.",mantap layan terimakasih,"['mantap', 'layan', 'terimakasih']","['mantap', 'layan', 'terimakasih']",netral,positif,positif
Pengguna Google,1,sub tiba2 saldo kepotong,sub tiba2 saldo kepotong,sub saldo potong,"['sub', 'saldo', 'potong']","['sub', 'saldo', 'potong']",netral,negatif,negatif
Pengguna Google,1,"Biasa grabfood sehari 5 kali. sekarang stop no grabfood. tobat, karena diskon 70% dihilangin grab tiba2. Sudah ga mau ikut grabunlimited lagi","Biasa grabfood sehari 5 kali. sekarang stop no grabfood. tobat, karena diskon 70% dihilangin grab tiba2. Sudah ga mau ikut grabunlimited lagi",grabfood kali stop no grabfood tobat diskon dihilangin grab grabunlimited,"['biasa', 'grabfood', 'hari', 'kali', 'sekarang', 'stop', 'no', 'grabfood', 'tobat', 'karena', 'diskon', 'dihilangin', 'grab', 'sudah', 'tidak', 'mau', 'ikut', 'grabunlimited', 'lagi']","['grabfood', 'kali', 'stop', 'no', 'grabfood', 'tobat', 'diskon', 'dihilangin', 'grab', 'grabunlimited']",netral,negatif,negatif
Pengguna Google,1,"kapok pesan order makanan disini, terlambat hampir 1jam 1/2. ganti aplikasi aja","kapok pesan order makanan disini, terlambat hampir 1jam 1/2. ganti aplikasi aja",kapok pesan order makan lambat ganti app aja,"['kapok', 'pesan', 'order', 'makan', 'sini', 'lambat', 'hampir', 'ganti', 'app', 'aja']","['kapok', 'pesan', 'order', 'makan', 'lambat', 'ganti', 'app', 'aja']",negatif,negatif,negatif
Pengguna Google,5,"harganya terjangkau, kualitas baik banget.. recommended deh","harganya terjangkau, kualitas baik banget.. recommended deh",harga jangkau kualitas banget recommended deh,"['harga', 'jangkau', 'kualitas', 'baik', 'banget', 'recommended', 'deh']","['harga', 'jangkau', 'kualitas', 'banget', 'recommended', 'deh']",positif,positif,positif
Pengguna Google,5,Cepat pengiriman,Cepat pengiriman,cepat kirim,"['cepat', 'kirim']","['cepat', 'kirim']",netral,positif,positif
Pengguna Google,3,cari titik alamat tidak pada tempatnya,cari titik alamat tidak pada tempatnya,cari titik alamat,"['cari', 'titik', 'alamat', 'tidak', 'pada', 'tempat']","['cari', 'titik', 'alamat']",netral,netral,netral
Pengguna Google,5,Alkhamdulillah perjalanan jadi mudah,Alkhamdulillah perjalanan jadi mudah,alkhamdulillah jalan mudah,"['alkhamdulillah', 'jalan', 'jadi', 'mudah']","['alkhamdulillah', 'jalan', 'mudah']",positif,positif,positif
Pengguna Google,5,sangat Bagus Driver nya ramah dan the best,sangat Bagus Driver nya ramah dan the best,bagus kemudi ramah the best,"['sangat', 'bagus', 'kemudi', 'ramah', 'dan', 'the', 'best']","['bagus', 'kemudi', 'ramah', 'the', 'best']",positif,positif,positif
Pengguna Google,5,"Saya tambah bintang lima, karena kode QR saya sudah berfungsi dengan baik.. Terima kasih Grab Merchant","Saya tambah bintang lima, karena kode QR saya sudah berfungsi dengan baik.. Terima kasih Grab Merchant",bintang kode qr fungsi terima kasih grab merchant,"['saya', 'tambah', 'bintang', 'lima', 'karena', 'kode', 'qr', 'saya', 'sudah', 'fungsi', 'dengan', 'baik', 'terima', 'kasih', 'grab', 'merchant']","['bintang', 'kode', 'qr', 'fungsi', 'terima', 'kasih', 'grab', 'merchant']",netral,positif,positif
Pengguna Google,5,aman dan terpercaya,aman dan terpercaya,aman percaya,"['aman', 'dan', 'percaya']","['aman', 'percaya']",positif,positif,positif
Pengguna Google,1,gabisa login atau daftar malah muncul tulisan mulu tolong dong min kasih bantuannya ni buat aplikasinya yg malah eror kayak gini,gabisa login atau daftar malah muncul tulisan mulu tolong dong min kasih bantuannya ni buat aplikasinya yg malah eror kayak gini,gabisa login daftar muncul tulis mulu tolong min kasih bantu ni app yg eror kayak gin,"['gabisa', 'login', 'atau', 'daftar', 'malah', 'muncul', 'tulis', 'mulu', 'tolong', 'min', 'kasih', 'bantu', 'ni', 'untuk', 'app', 'yg', 'malah', 'eror', 'kayak', 'gin']","['gabisa', 'login', 'daftar', 'muncul', 'tulis', 'mulu', 'tolong', 'min', 'kasih', 'bantu', 'ni', 'app', 'yg', 'eror', 'kayak', 'gin']",netral,negatif,negatif
Pengguna Google,5,keren mantap ramah,keren mantap ramah,keren mantap ramah,"['keren', 'mantap', 'ramah']","['keren', 'mantap', 'ramah']",positif,positif,positif
Pengguna Google,4,mahal kali pesan makanan,mahal kali pesan makanan,mahal kali pesan makan,"['mahal', 'kali', 'pesan', 'makan']","['mahal', 'kali', 'pesan', 'makan']",negatif,positif,positif
Pengguna Google,1,sumpah gofood ga jelas gue pesen makan jam 21.30 di chat sma ojolnya yg namanya agus motor vario f 4050 fdj di jam 22.18 katanya pesenan akan diantar setelah selesai disiapkan ya ka dan alamat udah sesuai lah di 22.26 kenapa ojolnya ganti jadi anggi pangestu sukma motor pcx160 f 3007 fjk tiba2 ngechat bang jangan ngerjain malah gue dibilang mau nipu dengan alesan dia liat gat kontak apaan yg jelas bukan no gue yg di screen sumpah tolot bilang aja lu malea nganterin pesenan orang woy.. tolol,sumpah gofood ga jelas gue pesen makan jam 21.30 di chat sma ojolnya yg namanya agus motor vario f 4050 fdj di jam 22.18 katanya pesenan akan diantar setelah selesai disiapkan ya ka dan alamat udah sesuai lah di 22.26 kenapa ojolnya ganti jadi anggi pangestu sukma motor pcx160 f 3007 fjk tiba2 ngechat bang jangan ngerjain malah gue dibilang mau nipu dengan alesan dia liat gat kontak apaan yg jelas bukan no gue yg di screen sumpah tolot bilang aja lu malea nganterin pesenan orang woy.. tolol,sumpah gofood sen makan jam chat sma ojolnya yg nama agus motor vario f fdj jam sen selesai ya ka alamat udah sesuai ojolnya ganti anggi pangestu sukma motor f fjk ngechat bang ngerjain bilang nipu alesan liat gat kontak yg no yg screen sumpah tolot bilang aja malea nganterin sen orang woy tolol,"['sumpah', 'gofood', 'tidak', 'jelas', 'saya', 'sen', 'makan', 'jam', 'di', 'chat', 'sma', 'ojolnya', 'yg', 'nama', 'agus', 'motor', 'vario', 'f', 'fdj', 'di', 'jam', 'kata', 'sen', 'akan', 'antar', 'telah', 'selesai', 'siap', 'ya', 'ka', 'dan', 'alamat', 'udah', 'sesuai', 'di', 'kenapa', 'ojolnya', 'ganti', 'jadi', 'anggi', 'pangestu', 'sukma', 'motor', 'f', 'fjk', 'ngechat', 'bang', 'jangan', 'ngerjain', 'malah', 'saya', 'bilang', 'mau', 'nipu', 'dengan', 'alesan', 'dia', 'liat', 'gat', 'kontak', 'apa', 'yg', 'jelas', 'bukan', 'no', 'saya', 'yg', 'di', 'screen', 'sumpah', 'tolot', 'bilang', 'aja', 'kamu', 'malea', 'nganterin', 'sen', 'orang', 'woy', 'tolol']","['sumpah', 'gofood', 'sen', 'makan', 'jam', 'chat', 'sma', 'ojolnya', 'yg', 'nama', 'agus', 'motor', 'vario', 'f', 'fdj', 'jam', 'sen', 'selesai', 'ya', 'ka', 'alamat', 'udah', 'sesuai', 'ojolnya', 'ganti', 'anggi', 'pangestu', 'sukma', 'motor', 'f', 'fjk', 'ngechat', 'bang', 'ngerjain', 'bilang', 'nipu', 'alesan', 'liat', 'gat', 'kontak', 'yg', 'no', 'yg', 'screen', 'sumpah', 'tolot', 'bilang', 'aja', 'malea', 'nganterin', 'sen', 'orang', 'woy', 'tolol']",netral,negatif,negatif
Pengguna Google,5,sangat membantu perjalanan,sangat membantu perjalanan,bantu jalan,"['sangat', 'bantu', 'jalan']","['bantu', 'jalan']",netral,positif,positif
Pengguna Google,1,"Sudah install berapa kali masih tidak bisa, tautkan dana dan ovo sering error. Sudah ganti device masih tetap sama","Sudah install berapa kali masih tidak bisa, tautkan dana dan ovo sering error. Sudah ganti device masih tetap sama",install kali taut dana ovo error ganti device,"['sudah', 'install', 'berapa', 'kali', 'masih', 'tidak', 'bisa', 'taut', 'dana', 'dan', 'ovo', 'sering', 'error', 'sudah', 'ganti', 'device', 'masih', 'tetap', 'sama']","['install', 'kali', 'taut', 'dana', 'ovo', 'error', 'ganti', 'device']",netral,negatif,negatif
Pengguna Google,4,on time,on time,on time,"['on', 'time']","['on', 'time']",netral,positif,positif
Pengguna Google,2,"Makin lama Grab makin semena² kasih biaya. Semakin mahal pesan di Grab. Banyak banget dibebankan biaya. Biaya jasa, Biaya aplikasi, Biaya kemasan, belum lagi Biaya antar yang semakin lama semakin besar. Bohong aja tulisannya Biaya ongkir gratis, begitu kita mau pesan, tetep aja dikenakan ongkir. Sudah banyak keluhan driver di Grab. Khususnya Driver Grabcar. Kasihan Grab memeras para drivernya dengan potongan 40%. Bener² Grab lintah darat banget!","Makin lama Grab makin semena² kasih biaya. Semakin mahal pesan di Grab. Banyak banget dibebankan biaya. Biaya jasa, Biaya aplikasi, Biaya kemasan, belum lagi Biaya antar yang semakin lama semakin besar. Bohong aja tulisannya Biaya ongkir gratis, begitu kita mau pesan, tetep aja dikenakan ongkir. Sudah banyak keluhan driver di Grab. Khususnya Driver Grabcar. Kasihan Grab memeras para drivernya dengan potongan 40%. Bener² Grab lintah darat banget!",grab kasih biaya mahal pesan grab beban biaya biaya jasa biaya aplikasi biaya kemas biaya bohong aja tulis biaya ongkir gratis pesan tetep aja kena ongkir keluh kemudi grab khusus kemudi grabcar kasihan grab peras kemudi potong grab lintah darat banget,"['makin', 'lama', 'grab', 'makin', 'kasih', 'biaya', 'makin', 'mahal', 'pesan', 'di', 'grab', 'banyak', 'sekali', 'beban', 'biaya', 'biaya', 'jasa', 'biaya', 'aplikasi', 'biaya', 'kemas', 'belum', 'lagi', 'biaya', 'antar', 'yang', 'makin', 'lama', 'makin', 'besar', 'bohong', 'aja', 'tulis', 'biaya', 'ongkir', 'gratis', 'begitu', 'kita', 'mau', 'pesan', 'tetep', 'aja', 'kena', 'ongkir', 'sudah', 'banyak', 'keluh', 'kemudi', 'di', 'grab', 'khusus', 'kemudi', 'grabcar', 'kasihan', 'grab', 'peras', 'para', 'kemudi', 'dengan', 'potong', 'grab', 'lintah', 'darat', 'banget']","['grab', 'kasih', 'biaya', 'mahal', 'pesan', 'grab', 'beban', 'biaya', 'biaya', 'jasa', 'biaya', 'aplikasi', 'biaya', 'kemas', 'biaya', 'bohong', 'aja', 'tulis', 'biaya', 'ongkir', 'gratis', 'pesan', 'tetep', 'aja', 'kena', 'ongkir', 'keluh', 'kemudi', 'grab', 'khusus', 'kemudi', 'grabcar', 'kasihan', 'grab', 'peras', 'kemudi', 'potong', 'grab', 'lintah', 'darat', 'banget']",negatif,negatif,negatif
Pengguna Google,2,tolong perbaiki pesanan grab foodnya - kasih waktu untuk cek kembali orderan sblm di proses. ini tiba² tampilan berubah langsung proses makanan. eeh busettt. malah ga bisa batal. padahal baru aja 1-5 detik.,tolong perbaiki pesanan grab foodnya - kasih waktu untuk cek kembali orderan sblm di proses. ini tiba² tampilan berubah langsung proses makanan. eeh busettt. malah ga bisa batal. padahal baru aja 1-5 detik.,tolong pesan grab foodnya kasih cek order sblm proses tampil ubah langsung proses makan eeh busettt batal aja detik,"['tolong', 'baik', 'pesan', 'grab', 'foodnya', 'kasih', 'waktu', 'untuk', 'cek', 'kembali', 'order', 'sblm', 'di', 'proses', 'ini', 'tampil', 'ubah', 'langsung', 'proses', 'makan', 'eeh', 'busettt', 'malah', 'tidak', 'bisa', 'batal', 'padahal', 'baru', 'aja', 'detik']","['tolong', 'pesan', 'grab', 'foodnya', 'kasih', 'cek', 'order', 'sblm', 'proses', 'tampil', 'ubah', 'langsung', 'proses', 'makan', 'eeh', 'busettt', 'batal', 'aja', 'detik']",netral,negatif,negatif
Pengguna Google,5,Alhamdulillah layanan cepat,Alhamdulillah layanan cepat,alhamdulillah layan cepat,"['alhamdulillah', 'layan', 'cepat']","['alhamdulillah', 'layan', 'cepat']",positif,positif,positif
Pengguna Google,5,sangat bagus sekali nak tengok bola,sangat bagus sekali nak tengok bola,bagus nak tengok bola,"['sangat', 'bagus', 'sekali', 'nak', 'tengok', 'bola']","['bagus', 'nak', 'tengok', 'bola']",positif,positif,positif
Pengguna Google,5,𝗼𝗸,𝗼𝗸,,[],[],netral,positif,positif
Pengguna Google,5,Service sangat baik. Mantaaap...,Service sangat baik. Mantaaap...,service mantaaap,"['service', 'sangat', 'baik', 'mantaaap']","['service', 'mantaaap']",netral,positif,positif
Pengguna Google,1,🤡🤡,🤡🤡,,[],[],netral,negatif,negatif
Pengguna Google,5,"driver, ramah asik diajak ngobrol","driver, ramah asik diajak ngobrol",driver ramah asik ajak ngobrol,"['driver', 'ramah', 'asik', 'ajak', 'ngobrol']","['driver', 'ramah', 'asik', 'ajak', 'ngobrol']",positif,positif,positif
Pengguna Google,3,Di coba dulu,Di coba dulu,coba,"['di', 'coba', 'dulu']",['coba'],netral,netral,netral
Pengguna Google,1,apaan isi nya driver gk bermutu masa sudah di bayar pake ovo makanan gk datang dan mala di peribet,apaan isi nya driver gk bermutu masa sudah di bayar pake ovo makanan gk datang dan mala di peribet,isi kemudi mutu bayar pakai ovo makan mala peribet,"['apa', 'isi', 'kemudi', 'tidak', 'mutu', 'masa', 'sudah', 'di', 'bayar', 'pakai', 'ovo', 'makan', 'tidak', 'datang', 'dan', 'mala', 'di', 'peribet']","['isi', 'kemudi', 'mutu', 'bayar', 'pakai', 'ovo', 'makan', 'mala', 'peribet']",netral,negatif,negatif
Pengguna Google,5,Bis update Gak bisa masuk ... Malah kek daftar lagi,Bis update Gak bisa masuk ... Malah kek daftar lagi,bis update masuk kek daftar,"['bis', 'update', 'tidak', 'bisa', 'masuk', 'malah', 'kek', 'daftar', 'lagi']","['bis', 'update', 'masuk', 'kek', 'daftar']",netral,positif,positif
Pengguna Google,5,Bgus,Bgus,bgus,['bgus'],['bgus'],netral,positif,positif
Pengguna Google,5,kerren,kerren,kerren,['kerren'],['kerren'],netral,positif,positif
Pengguna Google,5,ramah sekai,ramah sekai,ramah seka,"['ramah', 'seka']","['ramah', 'seka']",positif,positif,positif
Pengguna Google,1,"tololllll, masa cancel aja kena biaya kompensasi drivernya yg bermasalah malah customer yg bayarrr, makanya kebanyakan driver jdi pada males","tololllll, masa cancel aja kena biaya kompensasi drivernya yg bermasalah malah customer yg bayarrr, makanya kebanyakan driver jdi pada males",tololllll cancel aja kena biaya kompensasi kemudi yg customer yg bayarrr kemudi jdi males,"['tololllll', 'masa', 'cancel', 'aja', 'kena', 'biaya', 'kompensasi', 'kemudi', 'yg', 'masalah', 'malah', 'customer', 'yg', 'bayarrr', 'makanya', 'banyak', 'kemudi', 'jdi', 'pada', 'males']","['tololllll', 'cancel', 'aja', 'kena', 'biaya', 'kompensasi', 'kemudi', 'yg', 'customer', 'yg', 'bayarrr', 'kemudi', 'jdi', 'males']",netral,negatif,negatif
Pengguna Google,5,good aplikasi,good aplikasi,good aplikasi,"['good', 'aplikasi']","['good', 'aplikasi']",netral,positif,positif
Pengguna Google,1,penipuan promo,penipuan promo,tipu promo,"['tipu', 'promo']","['tipu', 'promo']",netral,negatif,negatif
Pengguna Google,5,"Banyak discount, selalu menjaga nama baik customer. Mudah2an bisa mempertahankan, hati2 untuk menunjuk agen atau kerjasama dengan perusahaan yg tidak bisa dikendalikan. Kadang malah merusak hal yg sdh dibangun perusahaan","Banyak discount, selalu menjaga nama baik customer. Mudah2an bisa mempertahankan, hati2 untuk menunjuk agen atau kerjasama dengan perusahaan yg tidak bisa dikendalikan. Kadang malah merusak hal yg sdh dibangun perusahaan",discount jaga nama customer tahan agen kerjasama usaha yg kendali kadang rusak yg bangun usaha,"['banyak', 'discount', 'selalu', 'jaga', 'nama', 'baik', 'customer', 'bisa', 'tahan', 'untuk', 'tunjuk', 'agen', 'atau', 'kerjasama', 'dengan', 'usaha', 'yg', 'tidak', 'bisa', 'kendali', 'kadang', 'malah', 'rusak', 'hal', 'yg', 'sudah', 'bangun', 'usaha']","['discount', 'jaga', 'nama', 'customer', 'tahan', 'agen', 'kerjasama', 'usaha', 'yg', 'kendali', 'kadang', 'rusak', 'yg', 'bangun', 'usaha']",positif,positif,positif
Pengguna Google,5,"Yg mager keluar rumah, Fixs kalian harus download apk ini, Apk nya mudah dan cepet banget proses nya","Yg mager keluar rumah, Fixs kalian harus download apk ini, Apk nya mudah dan cepet banget proses nya",yg mager rumah fixs download apk apk mudah cepet proses nya,"['yg', 'mager', 'keluar', 'rumah', 'fixs', 'kalian', 'harus', 'download', 'apk', 'ini', 'apk', 'mudah', 'dan', 'cepet', 'sekali', 'proses', 'nya']","['yg', 'mager', 'rumah', 'fixs', 'download', 'apk', 'apk', 'mudah', 'cepet', 'proses', 'nya']",positif,positif,positif
Pengguna Google,5,pelayanan bagus nyaman,pelayanan bagus nyaman,layan bagus nyaman,"['layan', 'bagus', 'nyaman']","['layan', 'bagus', 'nyaman']",positif,positif,positif
Pengguna Google,5,oke sampai 3 oktober 2025 16:14,oke sampai 3 oktober 2025 16:14,oke oktober,"['oke', 'sampai', 'oktober']","['oke', 'oktober']",netral,positif,positif
Pengguna Google,5,top global,top global,top global,"['top', 'global']","['top', 'global']",positif,positif,positif
Pengguna Google,2,"tadinya saya sudah uninstal grab lumayan lama, dan sekarang instal lagi karena butuh. waktu mau pesan ojek motor, siatemnya kok ribet banget ya. saya sampai benar2 gak paham saking membingungkan. halaman penuh tulisan, tapi gak ada instruksi jelas mengenai yang harus saya lakukan. kayaknya bakal saya uninstal lagi ini. àplikasi kok membingungkan.","tadinya saya sudah uninstal grab lumayan lama, dan sekarang instal lagi karena butuh. waktu mau pesan ojek motor, siatemnya kok ribet banget ya. saya sampai benar2 gak paham saking membingungkan. halaman penuh tulisan, tapi gak ada instruksi jelas mengenai yang harus saya lakukan. kayaknya bakal saya uninstal lagi ini. àplikasi kok membingungkan.",uninstal grab lumayan instal butuh pesan ojek motor siatemnya ribet ya paham saking bingung halaman penuh tulis instruksi kena laku kayak uninstal plikasi bingung,"['tadi', 'saya', 'sudah', 'uninstal', 'grab', 'lumayan', 'lama', 'dan', 'sekarang', 'instal', 'lagi', 'karena', 'butuh', 'waktu', 'mau', 'pesan', 'ojek', 'motor', 'siatemnya', 'ribet', 'sekali', 'ya', 'saya', 'sampai', 'tidak', 'paham', 'saking', 'bingung', 'halaman', 'penuh', 'tulis', 'tapi', 'tidak', 'ada', 'instruksi', 'jelas', 'kena', 'yang', 'harus', 'saya', 'laku', 'kayak', 'bakal', 'saya', 'uninstal', 'lagi', 'ini', 'plikasi', 'bingung']","['uninstal', 'grab', 'lumayan', 'instal', 'butuh', 'pesan', 'ojek', 'motor', 'siatemnya', 'ribet', 'ya', 'paham', 'saking', 'bingung', 'halaman', 'penuh', 'tulis', 'instruksi', 'kena', 'laku', 'kayak', 'uninstal', 'plikasi', 'bingung']",negatif,negatif,negatif
Pengguna Google,5,mantap apk grab untuk saya gk punya mobil terima kasih grab tetap jaya dan maju trus,mantap apk grab untuk saya gk punya mobil terima kasih grab tetap jaya dan maju trus,mantap apk grab mobil terima kasih grab jaya maju trus,"['mantap', 'apk', 'grab', 'untuk', 'saya', 'tidak', 'punya', 'mobil', 'terima', 'kasih', 'grab', 'tetap', 'jaya', 'dan', 'maju', 'trus']","['mantap', 'apk', 'grab', 'mobil', 'terima', 'kasih', 'grab', 'jaya', 'maju', 'trus']",positif,positif,positif
Pengguna Google,5,pengemudi nya membantu,pengemudi nya membantu,kemudi bantu,"['kemudi', 'bantu']","['kemudi', 'bantu']",netral,positif,positif
Pengguna Google,5,sangat mantab dan nyaman,sangat mantab dan nyaman,mantab nyaman,"['sangat', 'mantab', 'dan', 'nyaman']","['mantab', 'nyaman']",positif,positif,positif
Pengguna Google,4,tepat waktu,tepat waktu,,"['tepat', 'waktu']",[],netral,positif,positif
Pengguna Google,5,praktis nyaman,praktis nyaman,praktis nyaman,"['praktis', 'nyaman']","['praktis', 'nyaman']",positif,positif,positif
Pengguna Google,5,thankyou,thankyou,thankyou,['thankyou'],['thankyou'],positif,positif,positif
Pengguna Google,5,grab sangat membantu kami kaum lansia⁹,grab sangat membantu kami kaum lansia⁹,grab bantu kaum,"['grab', 'sangat', 'bantu', 'kami', 'kaum']","['grab', 'bantu', 'kaum']",netral,positif,positif
Pengguna Google,5,hebat,hebat,hebat,['hebat'],['hebat'],positif,positif,positif
Pengguna Google,5,Sangat membantu perjalanan saya..,Sangat membantu perjalanan saya..,bantu jalan,"['sangat', 'bantu', 'jalan', 'saya']","['bantu', 'jalan']",netral,positif,positif
Pengguna Google,5,alhamdulilah allah berikan smw kemudahan,alhamdulilah allah berikan smw kemudahan,alhamdulilah allah ikan smw mudah,"['alhamdulilah', 'allah', 'ikan', 'smw', 'mudah']","['alhamdulilah', 'allah', 'ikan', 'smw', 'mudah']",netral,positif,positif
Pengguna Google,5,baik',baik',,['baik'],[],netral,positif,positif
Pengguna Google,1,"tiba-tiba banget punya daftar tagihan yang harus dibayar, padahal selama ini melakukan pembelian aplikasi dibayar lunas dan sukses. tagihan fiktif ini merugikan dan meresahkan banget. buat laporan juga nggak ada solusi. bersihin akunku dan nama baikku! nggak pernah hutang juga.","tiba-tiba banget punya daftar tagihan yang harus dibayar, padahal selama ini melakukan pembelian aplikasi dibayar lunas dan sukses. tagihan fiktif ini merugikan dan meresahkan banget. buat laporan juga nggak ada solusi. bersihin akunku dan nama baikku! nggak pernah hutang juga.",daftar tagih bayar laku beli app bayar lunas sukses tagih fiktif rugi resah banget lapor solusi bersihin akun nama hutang,"['sekali', 'punya', 'daftar', 'tagih', 'yang', 'harus', 'bayar', 'padahal', 'lama', 'ini', 'laku', 'beli', 'app', 'bayar', 'lunas', 'dan', 'sukses', 'tagih', 'fiktif', 'ini', 'rugi', 'dan', 'resah', 'banget', 'untuk', 'lapor', 'juga', 'tidak', 'ada', 'solusi', 'bersihin', 'akun', 'dan', 'nama', 'baik', 'tidak', 'pernah', 'hutang', 'juga']","['daftar', 'tagih', 'bayar', 'laku', 'beli', 'app', 'bayar', 'lunas', 'sukses', 'tagih', 'fiktif', 'rugi', 'resah', 'banget', 'lapor', 'solusi', 'bersihin', 'akun', 'nama', 'hutang']",netral,negatif,negatif
Pengguna Google,5,seru,seru,seru,['seru'],['seru'],positif,positif,positif
Pengguna Google,5,sangat membantu untuk transportasi dan kebutuhan lain nya,sangat membantu untuk transportasi dan kebutuhan lain nya,bantu transportasi butuh nya,"['sangat', 'bantu', 'untuk', 'transportasi', 'dan', 'butuh', 'lain', 'nya']","['bantu', 'transportasi', 'butuh', 'nya']",netral,positif,positif
Pengguna Google,5,"cepet,aman, nyaman","cepet,aman, nyaman",cepet aman nyaman,"['cepet', 'aman', 'nyaman']","['cepet', 'aman', 'nyaman']",positif,positif,positif
Pengguna Google,1,sangat mengecewakan,sangat mengecewakan,kecewa,"['sangat', 'kecewa']",['kecewa'],negatif,negatif,negatif
Pengguna Google,1,"Sistem yg sangat buruk,hanya menyusahkan driver yg sudah berjuang, pasti ada balasanya,","Sistem yg sangat buruk,hanya menyusahkan driver yg sudah berjuang, pasti ada balasanya,",sistem yg buruk susah kemudi yg juang balasanya,"['sistem', 'yg', 'sangat', 'buruk', 'hanya', 'susah', 'kemudi', 'yg', 'sudah', 'juang', 'pasti', 'ada', 'balasanya']","['sistem', 'yg', 'buruk', 'susah', 'kemudi', 'yg', 'juang', 'balasanya']",netral,negatif,negatif
Pengguna Google,5,"manfaat, bagus,","manfaat, bagus,",manfaat bagus,"['manfaat', 'bagus']","['manfaat', 'bagus']",netral,positif,positif
Pengguna Google,5,pengantaran tepat waktu,pengantaran tepat waktu,,"['antar', 'tepat', 'waktu']",[],netral,positif,positif
