userName,score,content,clean_text,processed_text,tokens,sentiment,sentiment_rating,final_sentiment
Pengguna Google,4,tarip di pertahankan murahnya di bawah 5 km dan sangat membantu masyarakat kecil dan para pekerja harian yg gaji di bawah standar,tarip di pertahankan murahnya di bawah 5 km dan sangat membantu masyarakat kecil dan para pekerja harian yang gaji di bawah standar,tarip tahan murah km bantu masyarakat kerja hari yg gaji standar,"['tarip', 'tahan', 'murah', 'km', 'bantu', 'masyarakat', 'kerja', 'hari', 'yg', 'gaji', 'standar']",positif,positif,positif
Pengguna Google,5,baik pelayanannya,baik pelayanannya,layan,['layan'],positif,positif,positif
Pengguna Google,1,APLIKASI LELET. SERING GANGGUAN. HARGA MAKANAN HAMPIR 2 KALI LIPAT DARI HARGA ASLI. APLIKATOR PENJAJAH GAK TAU MALU.,APLIKASI LELET. SERING GANGGUAN. HARGA MAKANAN HAMPIR 2 KALI LIPAT DARI HARGA ASLI. APLIKATOR PENJAJAH GAK TAU MALU.,aplikasi lelet ganggu harga makan kali lipat harga asli aplikator jajah gak tau malu,"['aplikasi', 'lelet', 'ganggu', 'harga', 'makan', 'kali', 'lipat', 'harga', 'asli', 'aplikator', 'jajah', 'gak', 'tau', 'malu']",netral,negatif,negatif
Pengguna Google,5,terimakasih pak seuad Atar kan mkami dengan selamat,terimakasih pak seuad Atar kan mkami dengan selamat,terimakasih seuad atar mkami selamat,"['terimakasih', 'seuad', 'atar', 'mkami', 'selamat']",positif,positif,positif
Pengguna Google,4,tueuw,tueuw,tueuw,['tueuw'],netral,positif,positif
Pengguna Google,5,biar lebih baik lagi,biar lebih baik lagi,biar,['biar'],positif,positif,positif
Pengguna Google,1,"SANGAT²²² BURUK, UDAH PESAN GRABCAR DARI JAM 15.50 SAMPE 16.45 GAK DAPAT DAPAT AKHIRNYA TELAT LES👎👎👎👎👎👎👎👎","SANGAT²²² BURUK, UDAH PESAN GRABCAR DARI JAM 15.50 SAMPE 16.45 GAK DAPAT DAPAT AKHIRNYA TELAT LES👎👎👎👎👎👎👎👎",buruk udah pesan grabcar jam sampe gak telat,"['buruk', 'udah', 'pesan', 'grabcar', 'jam', 'sampe', 'gak', 'telat']",netral,negatif,negatif
Pengguna Google,2,"Tolong di perbaiki untuk penjemputan driver tidak sesuai letak lokasi saya berada, lalu driver peegi ke tempat lain","Tolong di perbaiki untuk penjemputan driver tidak sesuai letak lokasi saya berada, lalu driver peegi ke tempat lain",tolong baik jemput driver sesuai letak lokasi driver peegi,"['tolong', 'baik', 'jemput', 'driver', 'sesuai', 'letak', 'lokasi', 'driver', 'peegi']",netral,negatif,negatif
Pengguna Google,5,sangat membantu dan bermanfaat,sangat membantu dan bermanfaat,bantu manfaat,"['bantu', 'manfaat']",netral,positif,positif
Pengguna Google,5,sangat membantu disaat urgent,sangat membantu disaat urgent,bantu saat urgent,"['bantu', 'saat', 'urgent']",netral,positif,positif
Pengguna Google,5,"&@] %c:, @,di)""+, ' z","&@] %c:, @,di)""+, ' z",c z,"['c', 'z']",netral,positif,positif
Pengguna Google,3,harusnya tak ada biaya pesanan di grab food,harusnya tak ada biaya pesanan di grab food,biaya pesan grab food,"['biaya', 'pesan', 'grab', 'food']",netral,netral,netral
Pengguna Google,5,sangat menyenangkan mudah gampang dapat kendaraan,sangat menyenangkan mudah gampang dapat kendaraan,senang mudah gampang kendara,"['senang', 'mudah', 'gampang', 'kendara']",positif,positif,positif
Pengguna Google,1,emosi kli liat aplikasi satu ini masak g bisa membatalkan pesanan,emosi kli liat aplikasi satu ini masak g bisa membatalkan pesanan,emosi kli liat aplikasi masak g batal pesan,"['emosi', 'kli', 'liat', 'aplikasi', 'masak', 'g', 'batal', 'pesan']",netral,negatif,negatif
Pengguna Google,4,pelayanan nya bguss,pelayanan  bguss,layan nya bguss,"['layan', 'nya', 'bguss']",netral,positif,positif
Pengguna Google,1,"setiap order kenapa taxi yg dapat,tolong konsisten apa.","setiap order kenapa taxi yang dapat,tolong konsisten apa.",order taxi yg tolong konsisten,"['order', 'taxi', 'yg', 'tolong', 'konsisten']",netral,negatif,negatif
Pengguna Google,5,nyaman membantu dalam perjalaman dekat ataupun jauh,nyaman membantu dalam perjalaman dekat ataupun jauh,nyaman bantu perjalaman,"['nyaman', 'bantu', 'perjalaman']",positif,positif,positif
Pengguna Google,3,ok,oke,ok,['ok'],netral,netral,netral
Pengguna Google,5,baik dan sopan,baik dan sopan,sopan,['sopan'],positif,positif,positif
Pengguna Google,5,"selama sy memakai grab ,tdk ada masalah , baik saja drever dan pelayanan nya oke","selama saya memakai grab ,tdk ada masalah , baik saja drever dan pelayanan  oke",sy pakai grab tdk drever layan nya oke,"['sy', 'pakai', 'grab', 'tdk', 'drever', 'layan', 'nya', 'oke']",positif,positif,positif
Pengguna Google,4,mudah dan nyaman,mudah dan nyaman,mudah nyaman,"['mudah', 'nyaman']",positif,positif,positif
Pengguna Google,5,perjalanan nyaman,perjalanan nyaman,jalan nyaman,"['jalan', 'nyaman']",positif,positif,positif
Pengguna Google,5,"mantap,bisa diandalkan....tetap semangat","mantap,bisa diandalkan....tetap semangat",mantap andal semangat,"['mantap', 'andal', 'semangat']",positif,positif,positif
Pengguna Google,5,sangat puas perjalanan nya maksih 🙏🏻👍🏻,sangat puas perjalanan  maksih 🙏🏻👍🏻,puas jalan nya maksih,"['puas', 'jalan', 'nya', 'maksih']",positif,positif,positif
Pengguna Google,5,istri saya hari ini ke RS EMC Cikarang naik grab biasanya bayar 24rbu lah hari ini bayarnya 60rbu ini gimana sih jadi aneh gini sistemnya... jujur kecewa... kaya kasih bintang 5 biar dibaca semua konsumen..,istri saya hari ini ke RS EMC Cikarang naik grab biasanya bayar 24rbu lah hari ini bayarnya 60rbu ini gimana sih jadi aneh gini sistemnya... jujur kecewa... kaya kasih bintang 5 biar dibaca semua konsumen..,istri rs emc cikarang grab bayar bayar gimana sih aneh gin sistem jujur kecewa kaya kasih bintang biar baca konsumen,"['istri', 'rs', 'emc', 'cikarang', 'grab', 'bayar', 'bayar', 'gimana', 'sih', 'aneh', 'gin', 'sistem', 'jujur', 'kecewa', 'kaya', 'kasih', 'bintang', 'biar', 'baca', 'konsumen']",netral,positif,positif
Pengguna Google,4,aplikasi nya bagus,aplikasi  bagus,aplikasi nya bagus,"['aplikasi', 'nya', 'bagus']",positif,positif,positif
Pengguna Google,1,Knpsaya ga bisa install grab merchant,Knpsaya tidak bisa install grab merchant,knpsaya ga install grab merchant,"['knpsaya', 'ga', 'install', 'grab', 'merchant']",netral,negatif,negatif
Pengguna Google,5,aplikasi nya berguna banget,aplikasi  berguna sekali,aplikasi nya guna banget,"['aplikasi', 'nya', 'guna', 'banget']",netral,positif,positif
Pengguna Google,2,masa tiba2 harganya malah jd 60 RB biasa ke tempat itu cuma 25 rb masa naiknya jauh bgt JD mlz pake grab jd pingin hapus aplikasinya,masa tiba2 harganya malah jd 60 RB biasa ke tempat itu cuma 25 rb masa naiknya jauh sekali JD mlz pake grab jd pingin hapus aplikasinya,harga jd rb rb naik bgt jd mlz pake grab jd pingin hapus aplikasi,"['harga', 'jd', 'rb', 'rb', 'naik', 'bgt', 'jd', 'mlz', 'pake', 'grab', 'jd', 'pingin', 'hapus', 'aplikasi']",netral,negatif,negatif
Pengguna Google,5,Terimakasih untuk perjalananya,Terimakasih untuk perjalananya,terimakasih perjalananya,"['terimakasih', 'perjalananya']",netral,positif,positif
Pengguna Google,5,sangat baik☺️,sangat baik☺️,,[],netral,positif,positif
Pengguna Google,5,Ramah mesra sampai tujuan,Ramah mesra sampai tujuan,ramah mesra tuju,"['ramah', 'mesra', 'tuju']",netral,positif,positif
Pengguna Google,5,orngnya baik ramah kebetulan 1 daerah. 1 gubernur semoga jadi 1 kesatuan bagi semua kalangan ....keep up the spirit,orngnya baik ramah kebetulan 1 daerah. 1 gubernur semoga jadi 1 kesatuan bagi semua kalangan ....keep up the spirit,orngnya ramah daerah gubernur moga satu kalang keep up the spirit,"['orngnya', 'ramah', 'daerah', 'gubernur', 'moga', 'satu', 'kalang', 'keep', 'up', 'the', 'spirit']",positif,positif,positif
Pengguna Google,5,bagus tingkatkan lg biar lebih baik lg,bagus tingkatkan lg biar lebih baik lg,bagus tingkat lg biar lg,"['bagus', 'tingkat', 'lg', 'biar', 'lg']",positif,positif,positif
Pengguna Google,5,jgn dikidikit update lah,jgn dikidikit update lah,jgn dikidikit update,"['jgn', 'dikidikit', 'update']",netral,positif,positif
Pengguna Google,1,susah cari driver saya 2 jam nunggu gk dpt dpt sekali dpt dicancel trs,susah cari driver saya 2 jam nunggu tidak dpt dpt sekali dpt dicancel terus,susah cari driver jam nunggu gk dpt dpt dpt dicancel trs,"['susah', 'cari', 'driver', 'jam', 'nunggu', 'gk', 'dpt', 'dpt', 'dpt', 'dicancel', 'trs']",negatif,negatif,negatif
Pengguna Google,5,sesuai harapan,sesuai harapan,sesuai harap,"['sesuai', 'harap']",netral,positif,positif
Pengguna Google,5,Kebersihan P,Kebersihan P,bersih p,"['bersih', 'p']",netral,positif,positif
Pengguna Google,1,ga jelas,tidak jelas,ga,['ga'],netral,negatif,negatif
Pengguna Google,2,"pagi ini tanggal 08 Oktober 2025 saya dapat driver yg snagat tidak ber attitude, karna posisi driver terlalu jauh & saya harus buru"" karna terlambat kerja, jadi saya cancel dan driver tersebut tanpa lihat bahwa pesenan nya sudah saya cancel , datang dan teriak"" depan rumah saya, dan dia bukan nya lgsg pergi malah di depan rumah saya seperti mantau rumah saya. tolong dong driver kaya gini di pecat aja, ga punya sopan santun teriakin rumah penumpang depan tetangga, & kaya penguntit.","pagi ini tanggal 08 Oktober 2025 saya dapat driver yang snagat tidak ber attitude, karna posisi driver terlalu jauh & saya harus buru"" karna terlambat kerja, jadi saya cancel dan driver tersebut tanpa lihat bahwa pesenan  sudah saya cancel , datang dan teriak"" depan rumah saya, dan dia bukan  lgsg pergi malah di depan rumah saya seperti mantau rumah saya. tolong dong driver kaya gini di pecat aja, tidak punya sopan santun teriakin rumah penumpang depan tetangga, & kaya penguntit.",pagi tanggal oktober driver yg snagat ber attitude karna posisi driver buru karna lambat kerja cancel driver lihat sen nya cancel teriak rumah nya lgsg pergi rumah mantau rumah tolong driver kaya gin pecat aja ga sopan santun teriakin rumah tumpang tetangga kaya kuntit,"['pagi', 'tanggal', 'oktober', 'driver', 'yg', 'snagat', 'ber', 'attitude', 'karna', 'posisi', 'driver', 'buru', 'karna', 'lambat', 'kerja', 'cancel', 'driver', 'lihat', 'sen', 'nya', 'cancel', 'teriak', 'rumah', 'nya', 'lgsg', 'pergi', 'rumah', 'mantau', 'rumah', 'tolong', 'driver', 'kaya', 'gin', 'pecat', 'aja', 'ga', 'sopan', 'santun', 'teriakin', 'rumah', 'tumpang', 'tetangga', 'kaya', 'kuntit']",netral,negatif,negatif
Pengguna Google,1,"sekarang ongkir grab mahal, dari awal oktober 2025 ini. sekarang sudah saya uninstall","sekarang ongkir grab mahal, dari awal oktober 2025 ini. sekarang sudah saya uninstall",ongkir grab mahal oktober uninstall,"['ongkir', 'grab', 'mahal', 'oktober', 'uninstall']",netral,negatif,negatif
Pengguna Google,5,sngt puas,sngt puas,sngt puas,"['sngt', 'puas']",positif,positif,positif
Pengguna Google,5,memuaskan top markotop pokok na mah,memuaskan top markotop pokok na mah,muas top markotop pokok na mah,"['muas', 'top', 'markotop', 'pokok', 'na', 'mah']",positif,positif,positif
Pengguna Google,5,baik orangnya,baik orangnya,orang,['orang'],positif,positif,positif
Pengguna Google,5,👍👍👍👍,👍👍👍👍,,[],netral,positif,positif
Pengguna Google,5,pelayanan nya bagus banget,pelayanan  bagus sekali,layan nya bagus banget,"['layan', 'nya', 'bagus', 'banget']",positif,positif,positif
Pengguna Google,5,"grab asyik, amanah & yg jelas murah, syuuuka feh sm grab","grab asyik, amanah & yang jelas murah, syuuuka feh sama grab",grab asyik amanah yg murah syuuuka feh sm grab,"['grab', 'asyik', 'amanah', 'yg', 'murah', 'syuuuka', 'feh', 'sm', 'grab']",positif,positif,positif
Pengguna Google,5,aplikasi grab adalah aplikasi sudah saya percaya sejak lama,aplikasi grab adalah aplikasi sudah saya percaya sejak lama,aplikasi grab aplikasi percaya,"['aplikasi', 'grab', 'aplikasi', 'percaya']",netral,positif,positif
Pengguna Google,5,mantap jaya,mantap jaya,mantap jaya,"['mantap', 'jaya']",positif,positif,positif
Pengguna Google,5,pelayanan baik dan cepat,pelayanan baik dan cepat,layan cepat,"['layan', 'cepat']",positif,positif,positif
Pengguna Google,5,jossss,jossss,jossss,['jossss'],netral,positif,positif
Pengguna Google,5,"sangat puas dengan aplikasi ini, menyenangkan","sangat puas dengan aplikasi ini, menyenangkan",puas aplikasi senang,"['puas', 'aplikasi', 'senang']",positif,positif,positif
Pengguna Google,1,harus banget peripikasi wajah ketat amat ada teror apah di apk grab ko sampe sampe harus peripilasi wajah gw lag mau pesen susah kamera gw mati,harus sekali peripikasi wajah ketat amat ada teror apah di apk grab ko sampe sampe harus peripilasi wajah saya lag mau pesen susah kamera saya mati,banget peripikasi wajah ketat teror apah apk grab ko sampe sampe peripilasi wajah gw lag sen susah kamera gw mati,"['banget', 'peripikasi', 'wajah', 'ketat', 'teror', 'apah', 'apk', 'grab', 'ko', 'sampe', 'sampe', 'peripilasi', 'wajah', 'gw', 'lag', 'sen', 'susah', 'kamera', 'gw', 'mati']",negatif,negatif,negatif
Pengguna Google,1,APLIKASI TAIIIII ....!!!!!! NYUSAHIN DRIVER ...,APLIKASI TAIIIII ....!!!!!! NYUSAHIN DRIVER ...,aplikasi taiiiii nyusahin driver,"['aplikasi', 'taiiiii', 'nyusahin', 'driver']",netral,negatif,negatif
Pengguna Google,5,mudah dan nyaman,mudah dan nyaman,mudah nyaman,"['mudah', 'nyaman']",positif,positif,positif
Pengguna Google,5,mudah mudahan sukses terus dan banyak promosi nya,mudah mudahan sukses terus dan banyak promosi ,mudah mudah sukses promosi nya,"['mudah', 'mudah', 'sukses', 'promosi', 'nya']",positif,positif,positif
Pengguna Google,5,membantu skali,membantu skali,bantu skali,"['bantu', 'skali']",netral,positif,positif
Pengguna Google,1,"login lemot ,burik tolol","login lemot ,burik tolol",login lot burik tolol,"['login', 'lot', 'burik', 'tolol']",negatif,negatif,negatif
Pengguna Google,5,"drivernya ramah,trimakasih banyak....","drivernya ramah,trimakasih banyak....",drivernya ramah trimakasih,"['drivernya', 'ramah', 'trimakasih']",netral,positif,positif
Pengguna Google,5,"garb keren,tarif nya murce, drivernya baik alhmdulillah","garb keren,tarif  murce, drivernya baik alhmdulillah",garb keren tarif nya murce drivernya alhmdulillah,"['garb', 'keren', 'tarif', 'nya', 'murce', 'drivernya', 'alhmdulillah']",positif,positif,positif
Pengguna Google,5,cepet good job......,cepet good job......,cepet good job,"['cepet', 'good', 'job']",netral,positif,positif
Pengguna Google,5,💫,💫,,[],netral,positif,positif
Pengguna Google,4,ramah,ramah,ramah,['ramah'],positif,positif,positif
Pengguna Google,3,baik,baik,,[],positif,netral,positif
Pengguna Google,5,enak di ajak omong omong,enak di ajak omong omong,enak ajak omong omong,"['enak', 'ajak', 'omong', 'omong']",positif,positif,positif
Pengguna Google,1,"muncul di ikan trus, mengganggu","muncul di ikan trus, mengganggu",muncul ikan trus ganggu,"['muncul', 'ikan', 'trus', 'ganggu']",netral,negatif,negatif
Pengguna Google,5,sangat membantu disaat genting,sangat membantu disaat genting,bantu saat genting,"['bantu', 'saat', 'genting']",netral,positif,positif
Pengguna Google,5,"sesuai, cepat, ramah","sesuai, cepat, ramah",sesuai cepat ramah,"['sesuai', 'cepat', 'ramah']",positif,positif,positif
Pengguna Google,1,"cape banget sama nih apk, bahkan jalur pengantaran prioritas pun selalu terlambat","cape sekali sama nih apk, bahkan jalur pengantaran prioritas pun selalu terlambat",cape banget nih apk jalur antar prioritas lambat,"['cape', 'banget', 'nih', 'apk', 'jalur', 'antar', 'prioritas', 'lambat']",netral,negatif,negatif
Pengguna Google,3,"terlambat terus maupun resto, driver","terlambat terus maupun resto, driver",lambat resto driver,"['lambat', 'resto', 'driver']",netral,netral,netral
Pengguna Google,5,grab terbaik,grab terbaik,grab baik,"['grab', 'baik']",positif,positif,positif
Pengguna Google,5,mantap lah,mantap lah,mantap,['mantap'],positif,positif,positif
Pengguna Google,5,sangat puas dan ramah,sangat puas dan ramah,puas ramah,"['puas', 'ramah']",positif,positif,positif
Pengguna Google,5,sangat bagus dan membantu,sangat bagus dan membantu,bagus bantu,"['bagus', 'bantu']",positif,positif,positif
Pengguna Google,5,baik hati dan ramah,baik hati dan ramah,hati ramah,"['hati', 'ramah']",positif,positif,positif
Pengguna Google,2,"Di pesenan katanya jam sekian dateng. Ditungguin sampai hampir 2 jam gak dateng"". Tolong misal memang belum diantar itu jangan ditulis sedang diantar di apknya 🙏🏻","Di pesenan katanya jam sekian dateng. Ditungguin sampai hampir 2 jam tidak dateng"". Tolong misal memang belum diantar itu jangan ditulis sedang diantar di apknya 🙏🏻",sen jam sekian dateng ditungguin jam gak dateng tolong antar tulis antar apknya,"['sen', 'jam', 'sekian', 'dateng', 'ditungguin', 'jam', 'gak', 'dateng', 'tolong', 'antar', 'tulis', 'antar', 'apknya']",netral,negatif,negatif
Pengguna Google,3,banyak orang cancel. dah la mahal dekat pun kenapa ya sya punya grab ni😭,banyak orang cancel. dah la mahal dekat pun kenapa ya sya punya grab ni😭,orang cancel dah la mahal ya sya grab,"['orang', 'cancel', 'dah', 'la', 'mahal', 'ya', 'sya', 'grab']",negatif,netral,negatif
Pengguna Google,5,plikasi ini sangat bagus pengantaran nya cepat sekali,plikasi ini sangat bagus pengantaran  cepat sekali,plikasi bagus antar nya cepat,"['plikasi', 'bagus', 'antar', 'nya', 'cepat']",positif,positif,positif
Pengguna Google,5,Guud,Guud,guud,['guud'],netral,positif,positif
Pengguna Google,5,bagus buat perjalanan jauh 👍,bagus untuk perjalanan jauh 👍,bagus jalan,"['bagus', 'jalan']",positif,positif,positif
Pengguna Google,5,"cepat,ramah","cepat,ramah",cepat ramah,"['cepat', 'ramah']",netral,positif,positif
Pengguna Google,5,mdah di pahami,mdah di pahami,mdah paham,"['mdah', 'paham']",netral,positif,positif
Pengguna Google,2,hapus aja 3x order batal semua maps dan drivernya ngawur2 titiknya dimana arah nya kemana hapus aja masih ada vendor lain,hapus aja 3x order batal semua maps dan drivernya ngawur2 titiknya dimana arah  kemana hapus aja masih ada vendor lain,hapus aja order batal maps drivernya titik mana arah nya mana hapus aja vendor,"['hapus', 'aja', 'order', 'batal', 'maps', 'drivernya', 'titik', 'mana', 'arah', 'nya', 'mana', 'hapus', 'aja', 'vendor']",netral,negatif,negatif
Pengguna Google,5,orgnya ramah,orgnya ramah,orgnya ramah,"['orgnya', 'ramah']",positif,positif,positif
Pengguna Google,5,aplikasinya mantap banyak promonya untuk naik grab motor,aplikasinya mantap banyak promonya untuk naik grab motor,aplikasi mantap promonya grab motor,"['aplikasi', 'mantap', 'promonya', 'grab', 'motor']",positif,positif,positif
Pengguna Google,5,lancar dan tepat waktu,lancar dan tepat waktu,lancar,['lancar'],netral,positif,positif
Pengguna Google,1,"aplikasi jelek map nya benerin anj,gara2 salah titik gw brantem sama driver luu padahal alamatnya udah gw salin akurat dari map benerin tuh sialan","aplikasi jelek map  benerin anj,gara2 salah titik saya brantem sama driver luu padahal alamatnya udah saya salin akurat dari map benerin tuh sialan",aplikasi jelek map nya benerin anj salah titik gw brantem driver luu alamat udah gw salin akurat map benerin tuh sial,"['aplikasi', 'jelek', 'map', 'nya', 'benerin', 'anj', 'salah', 'titik', 'gw', 'brantem', 'driver', 'luu', 'alamat', 'udah', 'gw', 'salin', 'akurat', 'map', 'benerin', 'tuh', 'sial']",negatif,negatif,negatif
Pengguna Google,5,pengemudi nya ramah baik perjalanan yg sangat menyenangkan santai saya suka 😉😉,pengemudi  ramah baik perjalanan yang sangat menyenangkan santai saya suka 😉😉,kemudi nya ramah jalan yg senang santai suka,"['kemudi', 'nya', 'ramah', 'jalan', 'yg', 'senang', 'santai', 'suka']",positif,positif,positif
Pengguna Google,5,"pake grab mtor cpt sampai,pengemudix jg ramah","pake grab mtor cpt sampai,pengemudix jg ramah",pake grab mtor cpt pengemudix jg ramah,"['pake', 'grab', 'mtor', 'cpt', 'pengemudix', 'jg', 'ramah']",positif,positif,positif
Pengguna Google,5,super,super,super,['super'],netral,positif,positif
Pengguna Google,1,"aplikask jlk., dr kmrn gua mesen grab, grabnya gajelas ga otw otw bangst","aplikask jlk., dari kmrn saya mesen grab, grabnya gajelas tidak otw otw bangst",aplikask dr kmrn gua mesen grab grabnya gajelas ga otw otw bangst,"['aplikask', 'dr', 'kmrn', 'gua', 'mesen', 'grab', 'grabnya', 'gajelas', 'ga', 'otw', 'otw', 'bangst']",netral,negatif,negatif
Pengguna Google,5,bagus dan cepat,bagus dan cepat,bagus cepat,"['bagus', 'cepat']",positif,positif,positif
Pengguna Google,1,"Pake Maps yg Google punya lah, biar gampang nyari alamatnya","Pake Maps yang Google punya lah, biar gampang nyari alamatnya",pake maps yg google biar gampang nyari alamat,"['pake', 'maps', 'yg', 'google', 'biar', 'gampang', 'nyari', 'alamat']",netral,negatif,negatif
Pengguna Google,3,tidak bisa cetak struk,tidak bisa cetak struk,cetak struk,"['cetak', 'struk']",netral,netral,netral
Pengguna Google,5,dreper,dreper,dreper,['dreper'],netral,positif,positif
Pengguna Google,5,aplikasinya sangat membantu mantap lah,aplikasinya sangat membantu mantap lah,aplikasi bantu mantap,"['aplikasi', 'bantu', 'mantap']",positif,positif,positif
Pengguna Google,5,mantap.trms grab,mantap.trms grab,grab,['grab'],netral,positif,positif
Pengguna Google,1,"driver ga ada yg punya etitud bagus, makanan di kasih orang... komplen grab jg ga ada tanggepan...aplikasi apaan ini!!! kasih pelayan yg baik","driver tidak ada yang punya etitud bagus, makanan di kasih orang... komplen grab jg tidak ada tanggepan...aplikasi apaan ini!!! kasih pelayan yang baik",driver ga yg etitud bagus makan kasih orang komplen grab jg ga tanggepan aplikasi kasih layan yg,"['driver', 'ga', 'yg', 'etitud', 'bagus', 'makan', 'kasih', 'orang', 'komplen', 'grab', 'jg', 'ga', 'tanggepan', 'aplikasi', 'kasih', 'layan', 'yg']",positif,negatif,negatif
Pengguna Google,4,ongkirnya jangan mahal mahal napa 😭😭😭,ongkirnya jangan mahal mahal napa 😭😭😭,ongkirnya mahal mahal napa,"['ongkirnya', 'mahal', 'mahal', 'napa']",negatif,positif,positif
Pengguna Google,1,"Sy menerima makanan yg tidak sesuai. Paling fatal adalah level kepedasan yg akhirnya tidak termakan. Sy sudah lapor ke cs dan mereka hanya say ""MAAF"" tanpa ada solusi, dan malah menyinggung sy dengan kalimat ""Berdasarkan hasil pengecekan ditemukan hal yang meragukan dalam, tidak terbatas pada","Sy menerima makanan yang tidak sesuai. Paling fatal adalah level kepedasan yang akhirnya tidak termakan. Sy sudah lapor ke cs dan mereka hanya say ""MAAF"" tanpa ada solusi, dan malah menyinggung saya dengan kalimat ""Berdasarkan hasil pengecekan ditemukan hal yang meragukan dalam, tidak terbatas pada",sy terima makan yg sesuai fatal level pedas yg makan sy lapor cs say maaf solusi singgung sy kalimat dasar hasil kece temu ragu batas,"['sy', 'terima', 'makan', 'yg', 'sesuai', 'fatal', 'level', 'pedas', 'yg', 'makan', 'sy', 'lapor', 'cs', 'say', 'maaf', 'solusi', 'singgung', 'sy', 'kalimat', 'dasar', 'hasil', 'kece', 'temu', 'ragu', 'batas']",netral,negatif,negatif
Pengguna Google,1,apk tolol nomer gua ke blokir 3 nya baru buat langsung di blokir ah apk apa ini,apk tolol nomer saya ke blokir 3  baru untuk langsung di blokir ah apk apa ini,apk tolol nomer gua blokir nya langsung blokir ah apk,"['apk', 'tolol', 'nomer', 'gua', 'blokir', 'nya', 'langsung', 'blokir', 'ah', 'apk']",netral,negatif,negatif
Pengguna Google,5,driver cukup baik dan sopan.,driver cukup baik dan sopan.,driver sopan,"['driver', 'sopan']",positif,positif,positif
Pengguna Google,5,bguss,bguss,bguss,['bguss'],netral,positif,positif
Pengguna Google,5,orng ny ramh😇,orng ny ramh😇,orng ny,"['orng', 'ny']",netral,positif,positif
Pengguna Google,5,sangat rapi,sangat rapi,rapi,['rapi'],netral,positif,positif
Pengguna Google,5,"ijin admin, Tolong Buka Layanan Grab Car premium untuk wilayah Batam dong","ijin admin, Tolong Buka Layanan Grab Car premium untuk wilayah Batam dong",ijin admin tolong buka layan grab car premium wilayah batam,"['ijin', 'admin', 'tolong', 'buka', 'layan', 'grab', 'car', 'premium', 'wilayah', 'batam']",netral,positif,positif
Pengguna Google,5,"driver ramah, unit wàngi","driver ramah, unit wàngi",driver ramah unit w ngi,"['driver', 'ramah', 'unit', 'w', 'ngi']",netral,positif,positif
Pengguna Google,1,please make it more user friendly for blind and low vision user tks,please make it more user friendly for blind and low vision user tks,please make it more user friendly for blind and low vision user tks,"['please', 'make', 'it', 'more', 'user', 'friendly', 'for', 'blind', 'and', 'low', 'vision', 'user', 'tks']",netral,negatif,negatif
Pengguna Google,5,bagus 👍,bagus 👍,bagus,['bagus'],positif,positif,positif
Pengguna Google,1,sulit cari driver buat saya,sulit cari driver untuk saya,sulit cari driver,"['sulit', 'cari', 'driver']",netral,negatif,negatif
Pengguna Google,5,tepat wakty,tepat wakty,wakty,['wakty'],netral,positif,positif
Pengguna Google,5,layanan terbaik,layanan terbaik,layan baik,"['layan', 'baik']",positif,positif,positif
Pengguna Google,5,Grab paling mantap,Grab paling mantap,grab mantap,"['grab', 'mantap']",positif,positif,positif
Pengguna Google,4,"baru ngerasain kejadian hal tidak di inginkan, semalam saya isi saldo OVO sampai sekarang saldo belum OVO bertambah, padahal sudah berhasil di transfer, gimana ini?","baru ngerasain kejadian hal tidak di inginkan, semalam saya isi saldo OVO sampai sekarang saldo belum OVO bertambah, padahal sudah berhasil di transfer, gimana ini?",ngerasain jadi malam isi saldo ovo saldo ovo tambah hasil transfer gimana,"['ngerasain', 'jadi', 'malam', 'isi', 'saldo', 'ovo', 'saldo', 'ovo', 'tambah', 'hasil', 'transfer', 'gimana']",netral,positif,positif
Pengguna Google,5,lebih mudah,lebih mudah,mudah,['mudah'],positif,positif,positif
Pengguna Google,5,ayo gunakan alat transportasi bersama grab layanan sangat memuaskan dan amanah.,ayo gunakan alat transportasi bersama grab layanan sangat memuaskan dan amanah.,ayo alat transportasi grab layan muas amanah,"['ayo', 'alat', 'transportasi', 'grab', 'layan', 'muas', 'amanah']",positif,positif,positif
Pengguna Google,1,drivernya suka cancel,drivernya suka cancel,drivernya suka cancel,"['drivernya', 'suka', 'cancel']",positif,negatif,negatif
Pengguna Google,5,maju terus grab,maju terus grab,maju grab,"['maju', 'grab']",netral,positif,positif
Pengguna Google,5,sukses selalu,sukses selalu,sukses,['sukses'],positif,positif,positif
Pengguna Google,5,"Perdana .... alhamdulillah nyaman slama perjalanan, sudah ramah , bersih pokoknya top lah buat si abang , keselamatan penumpang no 1, sukses slalu💪🙏","Perdana .... alhamdulillah nyaman slama perjalanan, sudah ramah , bersih pokoknya top lah untuk si abang , keselamatan penumpang no 1, sukses slalu💪🙏",perdana alhamdulillah nyaman slama jalan ramah bersih pokok top si abang selamat tumpang no sukses,"['perdana', 'alhamdulillah', 'nyaman', 'slama', 'jalan', 'ramah', 'bersih', 'pokok', 'top', 'si', 'abang', 'selamat', 'tumpang', 'no', 'sukses']",positif,positif,positif
