userName;score;content;clean_text;sentiment
Pengguna Google;5;okee;okee;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;5;membantu bgt;membantu bgt;positif
Pengguna Google;5;baik;baik;positif
Pengguna Google;5;Memuaskan dan sangat mudah;memuaskan dan sangat mudah;positif
Pengguna Google;5;pelayanan anda menyenangkan dan memuaskan sekali;pelayanan anda menyenangkan dan memuaskan sekali;positif
Pengguna Google;1;mau laporan hp tertinggal di mobil grab, caranya bagaimana yaa??;mau laporan hp tertinggal di mobil grab caranya bagaimana yaa;negatif
Pengguna Google;5;sangat membantu dan tepat waktu;sangat membantu dan tepat waktu;positif
Pengguna Google;5;great;great;positif
Pengguna Google;1;semakin lama semakin banyak tingkah driver2 grab, ga like, buat driver2 yg ga niat buat antar penumpang, gausah kerja, kalian malah buat penumpang kali jadi kesusahan;semakin lama semakin banyak tingkah driver grab ga like buat driver yg ga niat buat antar penumpang gausah kerja kalian malah buat penumpang kali jadi kesusahan;negatif
Pengguna Google;4;petunjuk maps tidak sesuai;petunjuk maps tidak sesuai;positif
Pengguna Google;2;Taik kucing lah... aplikasi males diisi OVO.. susah bgt cek nomor profil, karna lupa nomor yg mana.. beda kaya app sebelah gojek-shoppe diklik profil langsung ketemu nomo profilnya jadi cepet mau isi ulang. najis pakai grab apalagi ovo kalau masih begini...;taik kucing lah aplikasi males diisi ovo susah bgt cek nomor profil karna lupa nomor yg mana beda kaya app sebelah gojekshoppe diklik profil langsung ketemu nomo profilnya jadi cepet mau isi ulang najis pakai grab apalagi ovo kalau masih begini;negatif
Pengguna Google;5;aplikasi yang sangat membantu ,;aplikasi yang sangat membantu;positif
Pengguna Google;1;Makin kemari makin ngak jelas. uda kita order express. tapi pengemudi nya lelet. mau batalin juga kagak bisa. Kalau drivernya lama, kami seharusnya berhak cancel. ini masalah waktu.;makin kemari makin ngak jelas uda kita order express tapi pengemudi nya lelet mau batalin juga kagak bisa kalau drivernya lama kami seharusnya berhak cancel ini masalah waktu;negatif
Pengguna Google;1;Naik grab bike di map arah jalannya rute tol dan bayarnya rute tol, padahal saya aja memilih grab bike bukan grab car. Tolong dong di benahi bugnya sebelumnya saya aman aja naik grab bike sesuai rutenya tidak ke rute tol walau pakai grab bike, jangan mengecewakan pelanggan setia mu...!!;naik grab bike di map arah jalannya rute tol dan bayarnya rute tol padahal saya aja memilih grab bike bukan grab car tolong dong di benahi bugnya sebelumnya saya aman aja naik grab bike sesuai rutenya tidak ke rute tol walau pakai grab bike jangan mengecewakan pelanggan setia mu;negatif
Pengguna Google;2;baik dah ramah;baik dah ramah;negatif
Pengguna Google;1;saya kecewa berat sangat berat dengan driver kajadian hari ini jam 11:33 tgl 06-10-25 istri saya pesan KENDARAAN MOTOR untuk bawakan barang,mksd saya klo ga bisa tinggal bilang dan cancel done,tidak usah dengan cara menghina seakan-akan istri saya ga ada otak saya warning ya saya udah kantongi nama dan plat nomor nya klo sampe ada apa² saya proses;saya kecewa berat sangat berat dengan driver kajadian hari ini jam tgl istri saya pesan kendaraan motor untuk bawakan barangmksd saya klo ga bisa tinggal bilang dan cancel donetidak usah dengan cara menghina seakanakan istri saya ga ada otak saya warning ya saya udah kantongi nama dan plat nomor nya klo sampe ada apa² saya proses;negatif
Pengguna Google;5;good job;good job;positif
Pengguna Google;5;driver ramah;driver ramah;positif
Pengguna Google;5;sangat membantu;sangat membantu;positif
Pengguna Google;5;pakai grab lebih mudah murah mewah driver sopan sabar dan baik👍🏼👍🏼👍🏼;pakai grab lebih mudah murah mewah driver sopan sabar dan baik;positif
Pengguna Google;5;aplikasi ternyaman untuk pesan makanan ataupun minuman👏;aplikasi ternyaman untuk pesan makanan ataupun minuman;positif
Pengguna Google;5;ok;ok;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;drivernya jujur;drivernya jujur;positif
Pengguna Google;5;trip menyenangkan;trip menyenangkan;positif
Pengguna Google;5;ok;ok;positif
Pengguna Google;2;titik lokasi kurang akurat;titik lokasi kurang akurat;negatif
Pengguna Google;2;saya ga merasa berlanganan grab Unlimited .... tiba tiba saldo saya di ovo ilang... saya cek ternyata kepotong grab unlimited... jgan main potong dan sedot dana lah.. konfirmasi dulu... taik lah klau begini jadi males instal grab;saya ga merasa berlanganan grab unlimited tiba tiba saldo saya di ovo ilang saya cek ternyata kepotong grab unlimited jgan main potong dan sedot dana lah konfirmasi dulu taik lah klau begini jadi males instal grab;negatif
Pengguna Google;5;mantap bagus sangat membantu;mantap bagus sangat membantu;positif
Pengguna Google;5;👍;;positif
Pengguna Google;1;bagus;bagus;negatif
Pengguna Google;5;good job;good job;positif
Pengguna Google;5;,👍;;positif
Pengguna Google;5;mantab;mantab;positif
Pengguna Google;2;is the best, 👍🏼👍🏼👍🏼;is the best;negatif
Pengguna Google;5;sangat puas mengunakan grab;sangat puas mengunakan grab;positif
Pengguna Google;5;baik;baik;positif
Pengguna Google;5;👍👍;;positif
Pengguna Google;5;sangat baik;sangat baik;positif
Pengguna Google;5;nyaman,;nyaman;positif
Pengguna Google;1;aplikasi gak bermutu, mau simpan alamat detail saja tidak bisa. padahal apl sebelah gampang.;aplikasi gak bermutu mau simpan alamat detail saja tidak bisa padahal apl sebelah gampang;negatif
Pengguna Google;5;baik;baik;positif
Pengguna Google;5;keren;keren;positif
Pengguna Google;5;sdh bagus dn sesuai;sdh bagus dn sesuai;positif
Pengguna Google;4;sangat baik;sangat baik;positif
Pengguna Google;5;membantu sekali;membantu sekali;positif
Pengguna Google;5;tujuan sudah samapai dan sempurna;tujuan sudah samapai dan sempurna;positif
Pengguna Google;5;pelayanan baik;pelayanan baik;positif
Pengguna Google;5;membantu bangetttt;membantu bangetttt;positif
Pengguna Google;5;cepat dan sigap;cepat dan sigap;positif
Pengguna Google;1;grab tolol.. hemat kok malah lama banget minimal dapet driver 15menit suru nunggu;grab tolol hemat kok malah lama banget minimal dapet driver menit suru nunggu;negatif
Pengguna Google;5;sangat puas;sangat puas;positif
Pengguna Google;5;gokil;gokil;positif
Pengguna Google;4;mntp bnyk promonya gua jamin bisa bersaing dri gojek dan maxim krena mreka kgak prnah ad prmo kek grab😂😂😂🤣🤣🤣🥳🥳🥳;mntp bnyk promonya gua jamin bisa bersaing dri gojek dan maxim krena mreka kgak prnah ad prmo kek grab;positif
Pengguna Google;5;ok;ok;positif
Pengguna Google;1;harga sering berubah² dadi harga awal, pada saat diperjalanan juga sering berubah, yang awalnya cuman 10.000 jadi 12.000 kalo bikin aplikasi yang bener lah kocak, mending indrive! pasti harganya, aplikasi bodong;harga sering berubah² dadi harga awal pada saat diperjalanan juga sering berubah yang awalnya cuman jadi kalo bikin aplikasi yang bener lah kocak mending indrive pasti harganya aplikasi bodong;negatif
Pengguna Google;1;lama banget proses nya,hapus aja ni aplikasi;lama banget proses nyahapus aja ni aplikasi;negatif
Pengguna Google;5;sangat baik;sangat baik;positif
Pengguna Google;5;mantep;mantep;positif
Pengguna Google;5;bagus rajin sopan;bagus rajin sopan;positif
Pengguna Google;3;setiap mau di pake pasti mesti update dulu,, mana lama lagi instalnya, tidak semua yang mau pake aplikasi ini dalam kondisi tidak terburu-buru;setiap mau di pake pasti mesti update dulu mana lama lagi instalnya tidak semua yang mau pake aplikasi ini dalam kondisi tidak terburuburu;netral
Pengguna Google;5;mantab;mantab;positif
Pengguna Google;5;sangat memuaskan;sangat memuaskan;positif
Pengguna Google;5;tepat waktu;tepat waktu;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;luar biasa;luar biasa;positif
Pengguna Google;5;Tetap semangat;tetap semangat;positif
Pengguna Google;5;sangat membantu;sangat membantu;positif
Pengguna Google;5;good;good;positif
Pengguna Google;5;terbaik👍💯 sering pakai waktu kerja di Malaysia🇲🇾;terbaik sering pakai waktu kerja di malaysia;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;oke;oke;positif
Pengguna Google;5;driver ramah;driver ramah;positif
Pengguna Google;5;good 👍 job 💯;good job;positif
Pengguna Google;1;Baru tadi saya mesan grab car,udah nunggu nya lama chat saya nggak di balas si driver malah nge cancel pesanannya tanpa memberitahu saya dulu..kecewa saya;baru tadi saya mesan grab carudah nunggu nya lama chat saya nggak di balas si driver malah nge cancel pesanannya tanpa memberitahu saya dulukecewa saya;negatif
Pengguna Google;1;sudah lama saya berlangganan grab food terutama baru kali ini saya dapat driver etika kurang baik driver marah marah padahal kurang dari 10 menit sejak dia sampai saya lihat di history dia tlf mau saya angkat tidak ada tombol hijau, saya turun sampai bawah marah2 dikira saya ga angkat tlf A-8EUKFDEWWBNEAV cukup dan terakhir kalinya;sudah lama saya berlangganan grab food terutama baru kali ini saya dapat driver etika kurang baik driver marah marah padahal kurang dari menit sejak dia sampai saya lihat di history dia tlf mau saya angkat tidak ada tombol hijau saya turun sampai bawah marah dikira saya ga angkat tlf aeukfdewwbneav cukup dan terakhir kalinya;negatif
Pengguna Google;5;terbaik;terbaik;positif
Pengguna Google;5;ramah tamah;ramah tamah;positif
Pengguna Google;5;nyaman;nyaman;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;1;aplikasi bikin mood jelek, dibatalin gak bisa driver ditungguin malah gk jelas di tlfn ga diangkat di chat ga dibalas;aplikasi bikin mood jelek dibatalin gak bisa driver ditungguin malah gk jelas di tlfn ga diangkat di chat ga dibalas;negatif
Pengguna Google;1;Pesanan terlalu lama saya menunggu 1 jam. Saat di cek pesanan masih dibuat tetapi waktu menghubungi layanan, tertera bahwa pesanan sudah mendapat driver. Aneh sekali Aplikasi ini;pesanan terlalu lama saya menunggu jam saat di cek pesanan masih dibuat tetapi waktu menghubungi layanan tertera bahwa pesanan sudah mendapat driver aneh sekali aplikasi ini;negatif
Pengguna Google;5;Apaan gw pesen makanan gak di kirim , nggak bisa chat pengemudi, harusnya saya yang bisa pencet SELESAI;apaan gw pesen makanan gak di kirim nggak bisa chat pengemudi harusnya saya yang bisa pencet selesai;positif
Pengguna Google;5;bapaknya ramah. tepat waktu;bapaknya ramah tepat waktu;positif
Pengguna Google;5;sangat puas;sangat puas;positif
Pengguna Google;5;baik kata temen saya...aplikasinya pake punya saya;baik kata temen sayaaplikasinya pake punya saya;positif
Pengguna Google;4;ok sip;ok sip;positif
Pengguna Google;5;mantaap;mantaap;positif
Pengguna Google;5;sesuai wkt. puas pelayanan;sesuai wkt puas pelayanan;positif
Pengguna Google;5;terbaik;terbaik;positif
Pengguna Google;5;thanks you;thanks you;positif
Pengguna Google;3;👎;;netral
Pengguna Google;5;sangat baik;sangat baik;positif
Pengguna Google;5;layanan memuaskan;layanan memuaskan;positif
Pengguna Google;5;pelayanan sangat bagus, drivernya alhamdulillah baik 👍;pelayanan sangat bagus drivernya alhamdulillah baik;positif
Pengguna Google;5;sangat ramah;sangat ramah;positif
Pengguna Google;5;Oke;oke;positif
Pengguna Google;5;cepat yujuan;cepat yujuan;positif
Pengguna Google;5;gampang pesan;gampang pesan;positif
Pengguna Google;5;Hallo Grabe. mohon dibantu jika Grabe setelah melakukan perjalanan. berikan list perjalanan yg bisa di download.;hallo grabe mohon dibantu jika grabe setelah melakukan perjalanan berikan list perjalanan yg bisa di download;positif
Pengguna Google;5;baik ramah;baik ramah;positif
Pengguna Google;1;kalo pesen hemat, lelet bgt. entah gimana sistemnya. kyknya sengaja ditunda sama grab klo pesen hemat, jd pesanan gk langsung masuk ke merchant. di awal di kasih keterangan waktu tunggu 30 menit. tp ngaret sampe 1 jam;kalo pesen hemat lelet bgt entah gimana sistemnya kyknya sengaja ditunda sama grab klo pesen hemat jd pesanan gk langsung masuk ke merchant di awal di kasih keterangan waktu tunggu menit tp ngaret sampe jam;negatif
Pengguna Google;5;good;good;positif
Pengguna Google;5;jossss;jossss;positif
Pengguna Google;3;mantep;mantep;netral
Pengguna Google;1;buruk!!!! udah pesan makanan dengan estimasi 40 nenit di menit 28 di batalin sendiri,padahal mesan buat orang sakit,udah rela nunggu stengah jam dan ini balasannya,REDFLAG;buruk udah pesan makanan dengan estimasi nenit di menit di batalin sendiripadahal mesan buat orang sakitudah rela nunggu stengah jam dan ini balasannyaredflag;negatif
Pengguna Google;3;oke;oke;netral
Pengguna Google;5;terimakasih;terimakasih;positif
Pengguna Google;5;tetap terbaik...;tetap terbaik;positif
Pengguna Google;5;tarif ny naikin dong kasian driver;tarif ny naikin dong kasian driver;positif
Pengguna Google;5;Bagus Sangat Membantu :);bagus sangat membantu;positif
Pengguna Google;2;berisik iklan lu;berisik iklan lu;negatif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;sipp dahh;sipp dahh;positif
Pengguna Google;5;kasih murah onkirnya pls tutututu :3;kasih murah onkirnya pls tutututu;positif
Pengguna Google;1;byk aturan;byk aturan;negatif
Pengguna Google;5;mantab;mantab;positif
Pengguna Google;5;selama aku pakai grab nggak ada kendala paling lama nyari drivernya doang terus banyak promo juga jadi nyaman pakainya dan hemat lebih ekonomis dan aku suka banget pakai fitur grabfood pokoknya tingkatin lagi pelayannya good job;selama aku pakai grab nggak ada kendala paling lama nyari drivernya doang terus banyak promo juga jadi nyaman pakainya dan hemat lebih ekonomis dan aku suka banget pakai fitur grabfood pokoknya tingkatin lagi pelayannya good job;positif
Pengguna Google;5;baik;baik;positif
Pengguna Google;5;banyak diskon menarik;banyak diskon menarik;positif
Pengguna Google;5;driver nya Ramah... perjalanan Lancar👍;driver nya ramah perjalanan lancar;positif
Pengguna Google;5;sangat puas;sangat puas;positif
Pengguna Google;5;pertahankan pelayanannya. kkonsumen;pertahankan pelayanannya kkonsumen;positif
Pengguna Google;1;kenapa ya driver grab car dengan gocar lebih cepat gocar rsponsif y jarak sama harga malah jlebuh murah gocar selisih 5ribu butuh waktu menunggu sampai 20menit sampai akhirnya cari dengan gocar jujur soal responsif gocar lebih baik dan murah dri grabcar;kenapa ya driver grab car dengan gocar lebih cepat gocar rsponsif y jarak sama harga malah jlebuh murah gocar selisih ribu butuh waktu menunggu sampai menit sampai akhirnya cari dengan gocar jujur soal responsif gocar lebih baik dan murah dri grabcar;negatif
Pengguna Google;1;cuma ggra macet sdkit masa di cancel aneh bangettt aplikasi ga rekomendasi;cuma ggra macet sdkit masa di cancel aneh bangettt aplikasi ga rekomendasi;negatif
Pengguna Google;5;baru nyoba;baru nyoba;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;pelayanan baik datang tepat waktu.;pelayanan baik datang tepat waktu;positif
Pengguna Google;1;lagi sampah banget ini, driber pada jauh;lagi sampah banget ini driber pada jauh;negatif
Pengguna Google;1;ALAMAT GA PERNAH JELAS;alamat ga pernah jelas;negatif
Pengguna Google;5;cepat dan ramah;cepat dan ramah;positif
Pengguna Google;1;iklan game isinya ini mulu sebel;iklan game isinya ini mulu sebel;negatif
Pengguna Google;4;layanan cepat, respon drivernya juga oke;layanan cepat respon drivernya juga oke;positif
Pengguna Google;1;"INI KENAPA KOK SUPERBANK SAYA TIBA2 TDK BISA DIGUNAKAN KATANYA ""PERANGKAT TIDAK KOMPATIBEL"" LAH DRI DLU SAYA MAKE HP INI BYAR PAKE SUPERBANK KOK TIBA2 GABISA YA , TOLONG BUG ATAU EROR SEPERTI INI SEGERA DITANGANI SAYA SERING BAYAR PAKE SUPERBANK TP INI KOK TIBA2 GAK BISA";ini kenapa kok superbank saya tiba tdk bisa digunakan katanya perangkat tidak kompatibel lah dri dlu saya make hp ini byar pake superbank kok tiba gabisa ya tolong bug atau eror seperti ini segera ditangani saya sering bayar pake superbank tp ini kok tiba gak bisa;negatif
Pengguna Google;5;aplikasi cepat terbaik;aplikasi cepat terbaik;positif
Pengguna Google;5;terimakasih..!;terimakasih;positif
Pengguna Google;5;Mantulll...;mantulll;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;5;orangnya ramah baik;orangnya ramah baik;positif
Pengguna Google;5;sangat bagus;sangat bagus;positif
Pengguna Google;1;ongkirnya sekarang naik drastis beh;ongkirnya sekarang naik drastis beh;negatif
Pengguna Google;5;jossss;jossss;positif
Pengguna Google;5;sempurna;sempurna;positif
Pengguna Google;5;membantu;membantu;positif
Pengguna Google;5;baik;baik;positif
Pengguna Google;5;sopan;sopan;positif
Pengguna Google;5;top;top;positif
Pengguna Google;5;sangat membantu sekali;sangat membantu sekali;positif
Pengguna Google;5;puas;puas;positif
Pengguna Google;5;Keren sopir taksi nya ramah serta ,,,enak mengemudi nya;keren sopir taksi nya ramah serta enak mengemudi nya;positif
Pengguna Google;5;oke;oke;positif
Pengguna Google;5;hay, ini kok ga ada di HP ku ya apk nya pdhl. udh diinstal tiba2 ga ada di HP tp status terinstal;hay ini kok ga ada di hp ku ya apk nya pdhl udh diinstal tiba ga ada di hp tp status terinstal;positif
Pengguna Google;2;sekarang ongkirnya mahalll bangett ngga kaya dulu;sekarang ongkirnya mahalll bangett ngga kaya dulu;negatif
Pengguna Google;5;grab the best;grab the best;positif
Pengguna Google;5;pelayanan publik yg terbaik;pelayanan publik yg terbaik;positif
Pengguna Google;5;bagus ramah oke;bagus ramah oke;positif
Pengguna Google;5;sangat ramah care pada customer disabilitas tuna netra seperti saya;sangat ramah care pada customer disabilitas tuna netra seperti saya;positif
Pengguna Google;5;pengemudi x baik n ramah;pengemudi x baik n ramah;positif
Pengguna Google;4;ada yg aneh menurut saya,masa dari rumah ke sekolah 9,5k sedangan dari sekolah ke rumah 10k 😅;ada yg aneh menurut sayamasa dari rumah ke sekolah k sedangan dari sekolah ke rumah k;positif
Pengguna Google;5;baik;baik;positif
Pengguna Google;5;sangat bagus;sangat bagus;positif
Pengguna Google;1;marahal;marahal;negatif
Pengguna Google;5;oke;oke;positif
Pengguna Google;5;driver ramah;driver ramah;positif
Pengguna Google;5;GRAB TETAP DI HATI;grab tetap di hati;positif
Pengguna Google;5;baik aman terkendali;baik aman terkendali;positif
Pengguna Google;1;udah sering pesan grab hemat yg 7500, tiba² sekarang pesan grab hemat 7500 pas sudah sampe tujuan, tiba² dipinta oleh aplikasinya 12.000, ga lagi² deh, kalo udah sekali gini pasti ntar gitu, kecewa. uninstallllll;udah sering pesan grab hemat yg tiba² sekarang pesan grab hemat pas sudah sampe tujuan tiba² dipinta oleh aplikasinya ga lagi² deh kalo udah sekali gini pasti ntar gitu kecewa uninstallllll;negatif
Pengguna Google;2;lama dapat pengemudinya;lama dapat pengemudinya;negatif
Pengguna Google;4;terpercaya;terpercaya;positif
Pengguna Google;5;ramah dan nyaman;ramah dan nyaman;positif
Pengguna Google;3;sesuai kebutuhan;sesuai kebutuhan;netral
Pengguna Google;3;FORCE CLOSE GJLS APK NYA;force close gjls apk nya;netral
Pengguna Google;3;lambat;lambat;netral
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;puas dengan pelayanannya;puas dengan pelayanannya;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;5;very good lah;very good lah;positif
Pengguna Google;5;sip lah, semoga tetap berjaya bersama ummat tegakkan syariah! Allahu Akbar!;sip lah semoga tetap berjaya bersama ummat tegakkan syariah allahu akbar;positif
Pengguna Google;1;penipu buat iklan 1 rupiah taikk;penipu buat iklan rupiah taikk;negatif
Pengguna Google;5;pelayanan sangat baik;pelayanan sangat baik;positif
Pengguna Google;5;cukup nyaman;cukup nyaman;positif
Pengguna Google;5;cara pakainya simple👍👍👍;cara pakainya simple;positif
Pengguna Google;5;mantep;mantep;positif
Pengguna Google;5;baik;baik;positif
Pengguna Google;1;rute penjemputan GK tepat... tolong di perbaiki...;rute penjemputan gk tepat tolong di perbaiki;negatif
Pengguna Google;5;mntap bnget;mntap bnget;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;5;sangattt Nyaman cepat saat di gunakan aplikasi nya 👍;sangattt nyaman cepat saat di gunakan aplikasi nya;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;5;oke banget;oke banget;positif
Pengguna Google;1;Hello Grab, aku pelanggan setia bangettt loh terbilang sering pakai apk grab, entah pesan makanan/ojol/paket dll. Agak di buat kecewa dengan layanan pengembalian dana langsung jika pesanan dibatalkan sepihak. Kenapa sekarang dana nya gak langsung kembali ke rekening? kenapa harus nunggu?. Biasanya langsung loh ya.;hello grab aku pelanggan setia bangettt loh terbilang sering pakai apk grab entah pesan makananojolpaket dll agak di buat kecewa dengan layanan pengembalian dana langsung jika pesanan dibatalkan sepihak kenapa sekarang dana nya gak langsung kembali ke rekening kenapa harus nunggu biasanya langsung loh ya;negatif
Pengguna Google;1;permisi min cuma nau kasih saran aja.banyak driver sekarang itu kalo kita màkin baik malah di sepelekan seperti contohnya tadi, udh terlambat dalam penjemputan dan itupun belagu gitu bukannya minta maaf mala minta rokok alasanya telat belum isi bensin, sengaja aku kasih uang besar malah nyepelein kaya kaga ada kembalian kaya mau minta uang tambahan gitu lah. intinya untuk kedepannya mohon di evaluasi lagi min para driver untk daerah krian Mojokerto dan sekitarnya untuk identitas driver masih ada;permisi min cuma nau kasih saran ajabanyak driver sekarang itu kalo kita màkin baik malah di sepelekan seperti contohnya tadi udh terlambat dalam penjemputan dan itupun belagu gitu bukannya minta maaf mala minta rokok alasanya telat belum isi bensin sengaja aku kasih uang besar malah nyepelein kaya kaga ada kembalian kaya mau minta uang tambahan gitu lah intinya untuk kedepannya mohon di evaluasi lagi min para driver untk daerah krian mojokerto dan sekitarnya untuk identitas driver masih ada;negatif
Pengguna Google;5;sangat membantu.. apalagi dlm keadaan darurat waktu;sangat membantu apalagi dlm keadaan darurat waktu;positif
Pengguna Google;1;tolong tindak yaa. saya pesan makanan udah 2 jam tp gada keterangan dari pihak resto atw driver nya.;tolong tindak yaa saya pesan makanan udah jam tp gada keterangan dari pihak resto atw driver nya;negatif
Pengguna Google;1;sulit untuk cancel pesanan;sulit untuk cancel pesanan;negatif
Pengguna Google;5;good;good;positif
Pengguna Google;5;mantap,cepat respon,terbaik👍;mantapcepat responterbaik;positif
Pengguna Google;5;👍👍👍👍;;positif
Pengguna Google;5;sangat baik;sangat baik;positif
Pengguna Google;1;mau cancel ribet harus chat dengan cc, butuh cepat di tunggu 15menit lebih gak dateng2 mobilnya.. mohon di perbaiki layanannya..;mau cancel ribet harus chat dengan cc butuh cepat di tunggu menit lebih gak dateng mobilnya mohon di perbaiki layanannya;negatif
Pengguna Google;1;tdk bs dr hp saya;tdk bs dr hp saya;negatif
Pengguna Google;5;ramah;ramah;positif
Pengguna Google;1;grab ini selalu muncul di iklan capcut . gak sekali dua kali tapi tiap mau upload selalu muncul , tolong dong saya nih mau bikin capcut bukan mau pesan makan atau jasa dll😮‍💨;grab ini selalu muncul di iklan capcut gak sekali dua kali tapi tiap mau upload selalu muncul tolong dong saya nih mau bikin capcut bukan mau pesan makan atau jasa dll;negatif
Pengguna Google;5;Baik;baik;positif
Pengguna Google;5;Aplikasi Yang Sangat Bagus;aplikasi yang sangat bagus;positif
Pengguna Google;1;driver nya udah pada belagu, gk ada yg mau ambil orderan GrabFood. klo udah pada kaya gk usah jadi driver ojol;driver nya udah pada belagu gk ada yg mau ambil orderan grabfood klo udah pada kaya gk usah jadi driver ojol;negatif
Pengguna Google;4;kurang puas dikit.....;kurang puas dikit;positif
Pengguna Google;4;ini diskon 70% hilang kah?? tolong balikin ya;ini diskon hilang kah tolong balikin ya;positif
Pengguna Google;5;tepat waktu;tepat waktu;positif
Pengguna Google;5;ramah dan amanah;ramah dan amanah;positif
Pengguna Google;1;promonya akal-akalan;promonya akalakalan;negatif
Pengguna Google;5;"Saya penguna grab baru mudah""an layananya memuasak,TQ";saya penguna grab baru mudahan layananya memuasaktq;positif
Pengguna Google;1;kecewa banget,udh nunggu lama malah di cancel driver;kecewa bangetudh nunggu lama malah di cancel driver;negatif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;5;baik;baik;positif
Pengguna Google;5;sangat ramah;sangat ramah;positif
Pengguna Google;5;semuanya baik, bersih, sopan n tepat waktu.;semuanya baik bersih sopan n tepat waktu;positif
Pengguna Google;5;"alhamdulillah dapat ibu"" baik hati love sak kebun aku udah ketat ketir takut kirain cowok ternyata ibu"" aamiin di anterin sampai kos.. padahal ketikan ku salah";alhamdulillah dapat ibu baik hati love sak kebun aku udah ketat ketir takut kirain cowok ternyata ibu aamiin di anterin sampai kos padahal ketikan ku salah;positif
Pengguna Google;5;sangat bagus;sangat bagus;positif
Pengguna Google;5;ok;ok;positif
Pengguna Google;5;Alhamdulillah perjalanan jd mudah & lancar;alhamdulillah perjalanan jd mudah lancar;positif
Pengguna Google;5;tepat waktu;tepat waktu;positif
Pengguna Google;5;ok;ok;positif
Pengguna Google;5;bagus sekali;bagus sekali;positif
Pengguna Google;5;cepat;cepat;positif
Pengguna Google;5;mnatp;mnatp;positif
Pengguna Google;4;sudah bagus, tapi syg banget tidak bisa pilih driver perempuan;sudah bagus tapi syg banget tidak bisa pilih driver perempuan;positif
Pengguna Google;3;grab sekarang dapat driver jauh mulu, padahal saya selalu pake grab krn dapatnya driver yg deket. Jadinya butuh waktu makin lama utk menunggu, tolong dikembalikan seperti dulu dapatmya driver terdekat;grab sekarang dapat driver jauh mulu padahal saya selalu pake grab krn dapatnya driver yg deket jadinya butuh waktu makin lama utk menunggu tolong dikembalikan seperti dulu dapatmya driver terdekat;netral
Pengguna Google;5;bisa hantar kemana sahaja;bisa hantar kemana sahaja;positif
Pengguna Google;5;Ramah dan Sopan;ramah dan sopan;positif
Pengguna Google;5;cepat waktu d tujuan;cepat waktu d tujuan;positif
Pengguna Google;1;Google Maps lu ngaco.;google maps lu ngaco;negatif
Pengguna Google;5;antapp;antapp;positif
Pengguna Google;5;terimakasih dgn adanya aplikasi ini perjalanan jadi mudah;terimakasih dgn adanya aplikasi ini perjalanan jadi mudah;positif
Pengguna Google;5;Jaya teruss;jaya teruss;positif
Pengguna Google;5;sangat puas;sangat puas;positif
Pengguna Google;5;keren;keren;positif
Pengguna Google;5;sangat membntu;sangat membntu;positif
Pengguna Google;5;terbaik;terbaik;positif
Pengguna Google;4;lezatnya ALHAMDULILLAAH😁;lezatnya alhamdulillaah;positif
Pengguna Google;1;mahao;mahao;negatif
Pengguna Google;5;terimakasih bapak;terimakasih bapak;positif
Pengguna Google;1;Untuk pengemudinya etika nya jelek.;untuk pengemudinya etika nya jelek;negatif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;UX yang ditampilkan bikin ribet.... pada pilihan menu kolom grabfood, penghapusan history, mohon maaf ini bukan kritik hanya masukan. Saya masih tetap menggunakan aplikasi ini sejak tahun 2021.;ux yang ditampilkan bikin ribet pada pilihan menu kolom grabfood penghapusan history mohon maaf ini bukan kritik hanya masukan saya masih tetap menggunakan aplikasi ini sejak tahun;positif
Pengguna Google;1;saldo OVO saya terpotong.padahal saya tidak memberikan tip ke pengemudi. sudah dilaporkan ke pihak grab, dalam waktu 3x 24 jam saldo OVO dijanjikan kembali. tapi sampai saat ini saldo OVO tersebut tidak masuk juga.;saldo ovo saya terpotongpadahal saya tidak memberikan tip ke pengemudi sudah dilaporkan ke pihak grab dalam waktu x jam saldo ovo dijanjikan kembali tapi sampai saat ini saldo ovo tersebut tidak masuk juga;negatif
Pengguna Google;5;terbaik;terbaik;positif
Pengguna Google;5;👍👍👍;;positif
Pengguna Google;4;bagus 👍;bagus;positif
Pengguna Google;5;ok;ok;positif
Pengguna Google;5;sopan,senyum,salam,ramah,komunikatif, sangat membantu, utamanya kalau konsumennya Lansia. Dapat dipercaya.Terima kasih;sopansenyumsalamramahkomunikatif sangat membantu utamanya kalau konsumennya lansia dapat dipercayaterima kasih;positif
