userName,score,content,clean_text,tokens,sentiment,sentiment_rating,final_sentiment
Pengguna Google,1,"aneh! masa alamat/nama jalan yg mana jalan itu ada di google maps, ada juga di map g*j*k, tapi gak ada di mapnya grab!?? kok bisa? klo dilihat di mapnya grab saat mau pesan grab car, pola jalan tsb ada di mapnya, tapi namanya gak ada. Sedangkan jalan tsb sudah tertera di google maps & g*j*k. Kok bisa di grab gak ada nama jalannya? kosong aja gitu, susah pas ketik alamat. Apa yg jadi landasan grab membuat maps nya? kenapa ada lokasi yg gak muncul di aplikasi grab? jd nya saya uninstall",aneh masa alamatnama jalan yang mana jalan itu ada di google maps ada juga di map gjk tapi tidak ada di mapnya grab kok bisa kalau dilihat di mapnya grab saat mau pesan grab car pola jalan tsb ada di mapnya tapi namanya tidak ada sedangkan jalan tsb sudah tertera di google maps gjk kok bisa di grab tidak ada nama jalannya kosong aja gitu susah pas ketik alamat apa yang jadi landasan grab membuat maps  kenapa ada lokasi yang tidak muncul di aplikasi grab jd  saya uninstall,"['aneh', 'masa', 'alamatnama', 'jalan', 'yg', 'mana', 'jalan', 'itu', 'ada', 'di', 'google', 'maps', 'ada', 'juga', 'di', 'map', 'gjk', 'tapi', 'gak', 'ada', 'di', 'mapnya', 'grab', 'kok', 'bisa', 'klo', 'dilihat', 'di', 'mapnya', 'grab', 'saat', 'mau', 'pesan', 'grab', 'car', 'pola', 'jalan', 'tsb', 'ada', 'di', 'mapnya', 'tapi', 'namanya', 'gak', 'ada', 'sedangkan', 'jalan', 'tsb', 'sudah', 'tertera', 'di', 'google', 'maps', 'gjk', 'kok', 'bisa', 'di', 'grab', 'gak', 'ada', 'nama', 'jalannya', 'kosong', 'aja', 'gitu', 'susah', 'pas', 'ketik', 'alamat', 'apa', 'yg', 'jadi', 'landasan', 'grab', 'membuat', 'maps', 'nya', 'kenapa', 'ada', 'lokasi', 'yg', 'gak', 'muncul', 'di', 'aplikasi', 'grab', 'jd', 'nya', 'saya', 'uninstall']",negatif,negatif,negatif
Pengguna Google,4,tarip di pertahankan murahnya di bawah 5 km dan sangat membantu masyarakat kecil dan para pekerja harian yg gaji di bawah standar,tarip di pertahankan murahnya di bawah km dan sangat membantu masyarakat kecil dan para pekerja harian yang gaji di bawah standar,"['tarip', 'di', 'pertahankan', 'murahnya', 'di', 'bawah', 'km', 'dan', 'sangat', 'membantu', 'masyarakat', 'kecil', 'dan', 'para', 'pekerja', 'harian', 'yg', 'gaji', 'di', 'bawah', 'standar']",positif,positif,positif
Pengguna Google,5,baik pelayanannya,baik pelayanannya,"['baik', 'pelayanannya']",positif,positif,positif
Pengguna Google,1,APLIKASI LELET. SERING GANGGUAN. HARGA MAKANAN HAMPIR 2 KALI LIPAT DARI HARGA ASLI. APLIKATOR PENJAJAH GAK TAU MALU.,aplikasi lelet sering gangguan harga makanan hampir kali lipat dari harga asli aplikator penjajah tidak tau malu,"['aplikasi', 'lelet', 'sering', 'gangguan', 'harga', 'makanan', 'hampir', 'kali', 'lipat', 'dari', 'harga', 'asli', 'aplikator', 'penjajah', 'gak', 'tau', 'malu']",netral,negatif,negatif
Pengguna Google,5,terimakasih pak seuad Atar kan mkami dengan selamat,terimakasih pak seuad atar kan mkami dengan selamat,"['terimakasih', 'pak', 'seuad', 'atar', 'kan', 'mkami', 'dengan', 'selamat']",positif,positif,positif
Pengguna Google,4,tueuw,tueuw,['tueuw'],netral,positif,positif
Pengguna Google,5,biar lebih baik lagi,biar lebih baik lagi,"['biar', 'lebih', 'baik', 'lagi']",positif,positif,positif
Pengguna Google,1,"SANGAT²²² BURUK, UDAH PESAN GRABCAR DARI JAM 15.50 SAMPE 16.45 GAK DAPAT DAPAT AKHIRNYA TELAT LES👎👎👎👎👎👎👎👎",sangat²²² buruk udah pesan grabcar dari jam sampe tidak dapat dapat akhirnya telat les,"['sangat²²²', 'buruk', 'udah', 'pesan', 'grabcar', 'dari', 'jam', 'sampe', 'gak', 'dapat', 'dapat', 'akhirnya', 'telat', 'les']",negatif,negatif,negatif
Pengguna Google,2,"Tolong di perbaiki untuk penjemputan driver tidak sesuai letak lokasi saya berada, lalu driver peegi ke tempat lain",tolong di perbaiki untuk penjemputan driver tidak sesuai letak lokasi saya berada lalu driver peegi ke tempat lain,"['tolong', 'di', 'perbaiki', 'untuk', 'penjemputan', 'driver', 'tidak', 'sesuai', 'letak', 'lokasi', 'saya', 'berada', 'lalu', 'driver', 'peegi', 'ke', 'tempat', 'lain']",netral,negatif,negatif
Pengguna Google,5,sangat membantu dan bermanfaat,sangat membantu dan bermanfaat,"['sangat', 'membantu', 'dan', 'bermanfaat']",netral,positif,positif
Pengguna Google,5,sangat membantu disaat urgent,sangat membantu disaat urgent,"['sangat', 'membantu', 'disaat', 'urgent']",netral,positif,positif
Pengguna Google,5,"&@] %c:, @,di)""+, ' z",c di z,"['c', 'di', 'z']",netral,positif,positif
Pengguna Google,3,harusnya tak ada biaya pesanan di grab food,harusnya tak ada biaya pesanan di grab food,"['harusnya', 'tak', 'ada', 'biaya', 'pesanan', 'di', 'grab', 'food']",netral,netral,netral
Pengguna Google,5,sangat menyenangkan mudah gampang dapat kendaraan,sangat menyenangkan mudah gampang dapat kendaraan,"['sangat', 'menyenangkan', 'mudah', 'gampang', 'dapat', 'kendaraan']",positif,positif,positif
Pengguna Google,1,emosi kli liat aplikasi satu ini masak g bisa membatalkan pesanan,emosi kli liat aplikasi satu ini masak g bisa membatalkan pesanan,"['emosi', 'kli', 'liat', 'aplikasi', 'satu', 'ini', 'masak', 'g', 'bisa', 'membatalkan', 'pesanan']",netral,negatif,negatif
Pengguna Google,4,pelayanan nya bguss,pelayanan  bguss,"['pelayanan', 'nya', 'bguss']",netral,positif,positif
Pengguna Google,1,"setiap order kenapa taxi yg dapat,tolong konsisten apa.",setiap order kenapa taxi yang dapattolong konsisten apa,"['setiap', 'order', 'kenapa', 'taxi', 'yg', 'dapattolong', 'konsisten', 'apa']",netral,negatif,negatif
Pengguna Google,5,nyaman membantu dalam perjalaman dekat ataupun jauh,nyaman membantu dalam perjalaman dekat ataupun jauh,"['nyaman', 'membantu', 'dalam', 'perjalaman', 'dekat', 'ataupun', 'jauh']",positif,positif,positif
Pengguna Google,3,ok,oke,['ok'],netral,netral,netral
Pengguna Google,5,baik dan sopan,baik dan sopan,"['baik', 'dan', 'sopan']",positif,positif,positif
Pengguna Google,5,"selama sy memakai grab ,tdk ada masalah , baik saja drever dan pelayanan nya oke",selama saya memakai grab tidak ada masalah baik saja drever dan pelayanan  oke,"['selama', 'sy', 'memakai', 'grab', 'tdk', 'ada', 'masalah', 'baik', 'saja', 'drever', 'dan', 'pelayanan', 'nya', 'oke']",positif,positif,positif
Pengguna Google,4,mudah dan nyaman,mudah dan nyaman,"['mudah', 'dan', 'nyaman']",positif,positif,positif
Pengguna Google,5,perjalanan nyaman,perjalanan nyaman,"['perjalanan', 'nyaman']",positif,positif,positif
Pengguna Google,5,"mantap,bisa diandalkan....tetap semangat",mantapbisa diandalkantetap semangat,"['mantapbisa', 'diandalkantetap', 'semangat']",positif,positif,positif
Pengguna Google,5,sangat puas perjalanan nya maksih 🙏🏻👍🏻,sangat puas perjalanan  maksih,"['sangat', 'puas', 'perjalanan', 'nya', 'maksih']",positif,positif,positif
Pengguna Google,5,istri saya hari ini ke RS EMC Cikarang naik grab biasanya bayar 24rbu lah hari ini bayarnya 60rbu ini gimana sih jadi aneh gini sistemnya... jujur kecewa... kaya kasih bintang 5 biar dibaca semua konsumen..,istri saya hari ini ke rs emc cikarang naik grab biasanya bayar rbu lah hari ini bayarnya rbu ini gimana sih jadi aneh gini sistemnya jujur kecewa kaya kasih bintang biar dibaca semua konsumen,"['istri', 'saya', 'hari', 'ini', 'ke', 'rs', 'emc', 'cikarang', 'naik', 'grab', 'biasanya', 'bayar', 'rbu', 'lah', 'hari', 'ini', 'bayarnya', 'rbu', 'ini', 'gimana', 'sih', 'jadi', 'aneh', 'gini', 'sistemnya', 'jujur', 'kecewa', 'kaya', 'kasih', 'bintang', 'biar', 'dibaca', 'semua', 'konsumen']",negatif,positif,positif
Pengguna Google,4,aplikasi nya bagus,aplikasi  bagus,"['aplikasi', 'nya', 'bagus']",positif,positif,positif
Pengguna Google,1,Knpsaya ga bisa install grab merchant,knpsaya tidak bisa install grab merchant,"['knpsaya', 'ga', 'bisa', 'install', 'grab', 'merchant']",netral,negatif,negatif
Pengguna Google,5,aplikasi nya berguna banget,aplikasi  berguna sekali,"['aplikasi', 'nya', 'berguna', 'banget']",netral,positif,positif
Pengguna Google,2,masa tiba2 harganya malah jd 60 RB biasa ke tempat itu cuma 25 rb masa naiknya jauh bgt JD mlz pake grab jd pingin hapus aplikasinya,masa tiba harganya malah jd rb biasa ke tempat itu cuma rb masa naiknya jauh sekali jd mlz pake grab jd pingin hapus aplikasinya,"['masa', 'tiba', 'harganya', 'malah', 'jd', 'rb', 'biasa', 'ke', 'tempat', 'itu', 'cuma', 'rb', 'masa', 'naiknya', 'jauh', 'bgt', 'jd', 'mlz', 'pake', 'grab', 'jd', 'pingin', 'hapus', 'aplikasinya']",netral,negatif,negatif
Pengguna Google,5,Terimakasih untuk perjalananya,terimakasih untuk perjalananya,"['terimakasih', 'untuk', 'perjalananya']",netral,positif,positif
Pengguna Google,5,sangat baik☺️,sangat baik,"['sangat', 'baik']",positif,positif,positif
Pengguna Google,5,Ramah mesra sampai tujuan,ramah mesra sampai tujuan,"['ramah', 'mesra', 'sampai', 'tujuan']",positif,positif,positif
Pengguna Google,5,orngnya baik ramah kebetulan 1 daerah. 1 gubernur semoga jadi 1 kesatuan bagi semua kalangan ....keep up the spirit,orngnya baik ramah kebetulan daerah gubernur semoga jadi kesatuan bagi semua kalangan keep up the spirit,"['orngnya', 'baik', 'ramah', 'kebetulan', 'daerah', 'gubernur', 'semoga', 'jadi', 'kesatuan', 'bagi', 'semua', 'kalangan', 'keep', 'up', 'the', 'spirit']",positif,positif,positif
Pengguna Google,5,bagus tingkatkan lg biar lebih baik lg,bagus tingkatkan lg biar lebih baik lg,"['bagus', 'tingkatkan', 'lg', 'biar', 'lebih', 'baik', 'lg']",positif,positif,positif
Pengguna Google,5,jgn dikidikit update lah,jgn dikidikit update lah,"['jgn', 'dikidikit', 'update', 'lah']",netral,positif,positif
Pengguna Google,1,susah cari driver saya 2 jam nunggu gk dpt dpt sekali dpt dicancel trs,susah cari driver saya jam nunggu tidak dpt dpt sekali dpt dicancel terus,"['susah', 'cari', 'driver', 'saya', 'jam', 'nunggu', 'gk', 'dpt', 'dpt', 'sekali', 'dpt', 'dicancel', 'trs']",negatif,negatif,negatif
Pengguna Google,5,sesuai harapan,sesuai harapan,"['sesuai', 'harapan']",netral,positif,positif
Pengguna Google,5,Kebersihan P,kebersihan p,"['kebersihan', 'p']",netral,positif,positif
Pengguna Google,1,ga jelas,tidak jelas,"['ga', 'jelas']",netral,negatif,negatif
Pengguna Google,2,"pagi ini tanggal 08 Oktober 2025 saya dapat driver yg snagat tidak ber attitude, karna posisi driver terlalu jauh & saya harus buru"" karna terlambat kerja, jadi saya cancel dan driver tersebut tanpa lihat bahwa pesenan nya sudah saya cancel , datang dan teriak"" depan rumah saya, dan dia bukan nya lgsg pergi malah di depan rumah saya seperti mantau rumah saya. tolong dong driver kaya gini di pecat aja, ga punya sopan santun teriakin rumah penumpang depan tetangga, & kaya penguntit.",pagi ini tanggal oktober saya dapat driver yang snagat tidak ber attitude karna posisi driver terlalu jauh saya harus buru karna terlambat kerja jadi saya cancel dan driver tersebut tanpa lihat bahwa pesenan  sudah saya cancel datang dan teriak depan rumah saya dan dia bukan  lgsg pergi malah di depan rumah saya seperti mantau rumah saya tolong dong driver kaya gini di pecat aja tidak punya sopan santun teriakin rumah penumpang depan tetangga kaya penguntit,"['pagi', 'ini', 'tanggal', 'oktober', 'saya', 'dapat', 'driver', 'yg', 'snagat', 'tidak', 'ber', 'attitude', 'karna', 'posisi', 'driver', 'terlalu', 'jauh', 'saya', 'harus', 'buru', 'karna', 'terlambat', 'kerja', 'jadi', 'saya', 'cancel', 'dan', 'driver', 'tersebut', 'tanpa', 'lihat', 'bahwa', 'pesenan', 'nya', 'sudah', 'saya', 'cancel', 'datang', 'dan', 'teriak', 'depan', 'rumah', 'saya', 'dan', 'dia', 'bukan', 'nya', 'lgsg', 'pergi', 'malah', 'di', 'depan', 'rumah', 'saya', 'seperti', 'mantau', 'rumah', 'saya', 'tolong', 'dong', 'driver', 'kaya', 'gini', 'di', 'pecat', 'aja', 'ga', 'punya', 'sopan', 'santun', 'teriakin', 'rumah', 'penumpang', 'depan', 'tetangga', 'kaya', 'penguntit']",netral,negatif,negatif
Pengguna Google,1,"sekarang ongkir grab mahal, dari awal oktober 2025 ini. sekarang sudah saya uninstall",sekarang ongkir grab mahal dari awal oktober ini sekarang sudah saya uninstall,"['sekarang', 'ongkir', 'grab', 'mahal', 'dari', 'awal', 'oktober', 'ini', 'sekarang', 'sudah', 'saya', 'uninstall']",negatif,negatif,negatif
Pengguna Google,5,sngt puas,sngt puas,"['sngt', 'puas']",positif,positif,positif
Pengguna Google,5,memuaskan top markotop pokok na mah,memuaskan top markotop pokok na mah,"['memuaskan', 'top', 'markotop', 'pokok', 'na', 'mah']",positif,positif,positif
Pengguna Google,5,baik orangnya,baik orangnya,"['baik', 'orangnya']",positif,positif,positif
Pengguna Google,5,👍👍👍👍,,[],netral,positif,positif
Pengguna Google,5,pelayanan nya bagus banget,pelayanan  bagus sekali,"['pelayanan', 'nya', 'bagus', 'banget']",positif,positif,positif
Pengguna Google,5,"grab asyik, amanah & yg jelas murah, syuuuka feh sm grab",grab asyik amanah yang jelas murah syuuuka feh sama grab,"['grab', 'asyik', 'amanah', 'yg', 'jelas', 'murah', 'syuuuka', 'feh', 'sm', 'grab']",positif,positif,positif
Pengguna Google,5,aplikasi grab adalah aplikasi sudah saya percaya sejak lama,aplikasi grab adalah aplikasi sudah saya percaya sejak lama,"['aplikasi', 'grab', 'adalah', 'aplikasi', 'sudah', 'saya', 'percaya', 'sejak', 'lama']",netral,positif,positif
Pengguna Google,5,mantap jaya,mantap jaya,"['mantap', 'jaya']",positif,positif,positif
Pengguna Google,5,pelayanan baik dan cepat,pelayanan baik dan cepat,"['pelayanan', 'baik', 'dan', 'cepat']",positif,positif,positif
Pengguna Google,5,jossss,jossss,['jossss'],netral,positif,positif
Pengguna Google,5,"sangat puas dengan aplikasi ini, menyenangkan",sangat puas dengan aplikasi ini menyenangkan,"['sangat', 'puas', 'dengan', 'aplikasi', 'ini', 'menyenangkan']",positif,positif,positif
Pengguna Google,1,harus banget peripikasi wajah ketat amat ada teror apah di apk grab ko sampe sampe harus peripilasi wajah gw lag mau pesen susah kamera gw mati,harus sekali peripikasi wajah ketat amat ada teror apah di apk grab ko sampe sampe harus peripilasi wajah saya lag mau pesen susah kamera saya mati,"['harus', 'banget', 'peripikasi', 'wajah', 'ketat', 'amat', 'ada', 'teror', 'apah', 'di', 'apk', 'grab', 'ko', 'sampe', 'sampe', 'harus', 'peripilasi', 'wajah', 'gw', 'lag', 'mau', 'pesen', 'susah', 'kamera', 'gw', 'mati']",negatif,negatif,negatif
Pengguna Google,1,APLIKASI TAIIIII ....!!!!!! NYUSAHIN DRIVER ...,aplikasi taiiiii nyusahin driver,"['aplikasi', 'taiiiii', 'nyusahin', 'driver']",netral,negatif,negatif
Pengguna Google,5,mudah dan nyaman,mudah dan nyaman,"['mudah', 'dan', 'nyaman']",positif,positif,positif
Pengguna Google,5,mudah mudahan sukses terus dan banyak promosi nya,mudah mudahan sukses terus dan banyak promosi ,"['mudah', 'mudahan', 'sukses', 'terus', 'dan', 'banyak', 'promosi', 'nya']",positif,positif,positif
Pengguna Google,5,membantu skali,membantu skali,"['membantu', 'skali']",netral,positif,positif
Pengguna Google,1,"login lemot ,burik tolol",login lemot burik tolol,"['login', 'lemot', 'burik', 'tolol']",negatif,negatif,negatif
Pengguna Google,5,"drivernya ramah,trimakasih banyak....",drivernya ramahtrimakasih banyak,"['drivernya', 'ramahtrimakasih', 'banyak']",netral,positif,positif
Pengguna Google,5,"garb keren,tarif nya murce, drivernya baik alhmdulillah",garb kerentarif  murce drivernya baik alhmdulillah,"['garb', 'kerentarif', 'nya', 'murce', 'drivernya', 'baik', 'alhmdulillah']",positif,positif,positif
Pengguna Google,5,cepet good job......,cepet good job,"['cepet', 'good', 'job']",netral,positif,positif
Pengguna Google,5,💫,,[],netral,positif,positif
Pengguna Google,4,ramah,ramah,['ramah'],positif,positif,positif
Pengguna Google,3,baik,baik,['baik'],positif,netral,positif
Pengguna Google,5,enak di ajak omong omong,enak di ajak omong omong,"['enak', 'di', 'ajak', 'omong', 'omong']",positif,positif,positif
Pengguna Google,1,"muncul di ikan trus, mengganggu",muncul di ikan trus mengganggu,"['muncul', 'di', 'ikan', 'trus', 'mengganggu']",netral,negatif,negatif
Pengguna Google,5,sangat membantu disaat genting,sangat membantu disaat genting,"['sangat', 'membantu', 'disaat', 'genting']",netral,positif,positif
Pengguna Google,5,"sesuai, cepat, ramah",sesuai cepat ramah,"['sesuai', 'cepat', 'ramah']",positif,positif,positif
Pengguna Google,1,"cape banget sama nih apk, bahkan jalur pengantaran prioritas pun selalu terlambat",cape sekali sama nih apk bahkan jalur pengantaran prioritas pun selalu terlambat,"['cape', 'banget', 'sama', 'nih', 'apk', 'bahkan', 'jalur', 'pengantaran', 'prioritas', 'pun', 'selalu', 'terlambat']",netral,negatif,negatif
Pengguna Google,3,"terlambat terus maupun resto, driver",terlambat terus maupun resto driver,"['terlambat', 'terus', 'maupun', 'resto', 'driver']",netral,netral,netral
Pengguna Google,5,grab terbaik,grab terbaik,"['grab', 'terbaik']",positif,positif,positif
Pengguna Google,5,mantap lah,mantap lah,"['mantap', 'lah']",positif,positif,positif
Pengguna Google,5,sangat puas dan ramah,sangat puas dan ramah,"['sangat', 'puas', 'dan', 'ramah']",positif,positif,positif
Pengguna Google,5,sangat bagus dan membantu,sangat bagus dan membantu,"['sangat', 'bagus', 'dan', 'membantu']",positif,positif,positif
Pengguna Google,5,baik hati dan ramah,baik hati dan ramah,"['baik', 'hati', 'dan', 'ramah']",positif,positif,positif
Pengguna Google,2,"Di pesenan katanya jam sekian dateng. Ditungguin sampai hampir 2 jam gak dateng"". Tolong misal memang belum diantar itu jangan ditulis sedang diantar di apknya 🙏🏻",di pesenan katanya jam sekian dateng ditungguin sampai hampir jam tidak dateng tolong misal memang belum diantar itu jangan ditulis sedang diantar di apknya,"['di', 'pesenan', 'katanya', 'jam', 'sekian', 'dateng', 'ditungguin', 'sampai', 'hampir', 'jam', 'gak', 'dateng', 'tolong', 'misal', 'memang', 'belum', 'diantar', 'itu', 'jangan', 'ditulis', 'sedang', 'diantar', 'di', 'apknya']",netral,negatif,negatif
Pengguna Google,3,banyak orang cancel. dah la mahal dekat pun kenapa ya sya punya grab ni😭,banyak orang cancel dah la mahal dekat pun kenapa ya sya punya grab ni,"['banyak', 'orang', 'cancel', 'dah', 'la', 'mahal', 'dekat', 'pun', 'kenapa', 'ya', 'sya', 'punya', 'grab', 'ni']",negatif,netral,negatif
Pengguna Google,5,plikasi ini sangat bagus pengantaran nya cepat sekali,plikasi ini sangat bagus pengantaran  cepat sekali,"['plikasi', 'ini', 'sangat', 'bagus', 'pengantaran', 'nya', 'cepat', 'sekali']",positif,positif,positif
Pengguna Google,5,Guud,guud,['guud'],netral,positif,positif
Pengguna Google,5,bagus buat perjalanan jauh 👍,bagus untuk perjalanan jauh,"['bagus', 'buat', 'perjalanan', 'jauh']",positif,positif,positif
Pengguna Google,5,"cepat,ramah",cepatramah,['cepatramah'],netral,positif,positif
Pengguna Google,5,mdah di pahami,mdah di pahami,"['mdah', 'di', 'pahami']",netral,positif,positif
Pengguna Google,2,hapus aja 3x order batal semua maps dan drivernya ngawur2 titiknya dimana arah nya kemana hapus aja masih ada vendor lain,hapus aja x order batal semua maps dan drivernya ngawur titiknya dimana arah  kemana hapus aja masih ada vendor lain,"['hapus', 'aja', 'x', 'order', 'batal', 'semua', 'maps', 'dan', 'drivernya', 'ngawur', 'titiknya', 'dimana', 'arah', 'nya', 'kemana', 'hapus', 'aja', 'masih', 'ada', 'vendor', 'lain']",netral,negatif,negatif
Pengguna Google,5,orgnya ramah,orgnya ramah,"['orgnya', 'ramah']",positif,positif,positif
Pengguna Google,5,aplikasinya mantap banyak promonya untuk naik grab motor,aplikasinya mantap banyak promonya untuk naik grab motor,"['aplikasinya', 'mantap', 'banyak', 'promonya', 'untuk', 'naik', 'grab', 'motor']",positif,positif,positif
Pengguna Google,5,lancar dan tepat waktu,lancar dan tepat waktu,"['lancar', 'dan', 'tepat', 'waktu']",netral,positif,positif
Pengguna Google,1,"aplikasi jelek map nya benerin anj,gara2 salah titik gw brantem sama driver luu padahal alamatnya udah gw salin akurat dari map benerin tuh sialan",aplikasi jelek map  benerin anjgara salah titik saya brantem sama driver luu padahal alamatnya udah saya salin akurat dari map benerin tuh sialan,"['aplikasi', 'jelek', 'map', 'nya', 'benerin', 'anjgara', 'salah', 'titik', 'gw', 'brantem', 'sama', 'driver', 'luu', 'padahal', 'alamatnya', 'udah', 'gw', 'salin', 'akurat', 'dari', 'map', 'benerin', 'tuh', 'sialan']",negatif,negatif,negatif
Pengguna Google,5,pengemudi nya ramah baik perjalanan yg sangat menyenangkan santai saya suka 😉😉,pengemudi  ramah baik perjalanan yang sangat menyenangkan santai saya suka,"['pengemudi', 'nya', 'ramah', 'baik', 'perjalanan', 'yg', 'sangat', 'menyenangkan', 'santai', 'saya', 'suka']",positif,positif,positif
Pengguna Google,5,"pake grab mtor cpt sampai,pengemudix jg ramah",pake grab mtor cpt sampaipengemudix jg ramah,"['pake', 'grab', 'mtor', 'cpt', 'sampaipengemudix', 'jg', 'ramah']",positif,positif,positif
Pengguna Google,5,super,super,['super'],netral,positif,positif
Pengguna Google,1,"aplikask jlk., dr kmrn gua mesen grab, grabnya gajelas ga otw otw bangst",aplikask jlk dari kmrn saya mesen grab grabnya gajelas tidak otw otw bangst,"['aplikask', 'jlk', 'dr', 'kmrn', 'gua', 'mesen', 'grab', 'grabnya', 'gajelas', 'ga', 'otw', 'otw', 'bangst']",netral,negatif,negatif
Pengguna Google,5,bagus dan cepat,bagus dan cepat,"['bagus', 'dan', 'cepat']",positif,positif,positif
Pengguna Google,1,"Pake Maps yg Google punya lah, biar gampang nyari alamatnya",pake maps yang google punya lah biar gampang nyari alamatnya,"['pake', 'maps', 'yg', 'google', 'punya', 'lah', 'biar', 'gampang', 'nyari', 'alamatnya']",netral,negatif,negatif
Pengguna Google,3,tidak bisa cetak struk,tidak bisa cetak struk,"['tidak', 'bisa', 'cetak', 'struk']",netral,netral,netral
Pengguna Google,5,dreper,dreper,['dreper'],netral,positif,positif
Pengguna Google,5,aplikasinya sangat membantu mantap lah,aplikasinya sangat membantu mantap lah,"['aplikasinya', 'sangat', 'membantu', 'mantap', 'lah']",positif,positif,positif
Pengguna Google,5,mantap.trms grab,mantaptrms grab,"['mantaptrms', 'grab']",netral,positif,positif
Pengguna Google,1,"driver ga ada yg punya etitud bagus, makanan di kasih orang... komplen grab jg ga ada tanggepan...aplikasi apaan ini!!! kasih pelayan yg baik",driver tidak ada yang punya etitud bagus makanan di kasih orang komplen grab jg tidak ada tanggepanaplikasi apaan ini kasih pelayan yang baik,"['driver', 'ga', 'ada', 'yg', 'punya', 'etitud', 'bagus', 'makanan', 'di', 'kasih', 'orang', 'komplen', 'grab', 'jg', 'ga', 'ada', 'tanggepanaplikasi', 'apaan', 'ini', 'kasih', 'pelayan', 'yg', 'baik']",positif,negatif,negatif
Pengguna Google,4,ongkirnya jangan mahal mahal napa 😭😭😭,ongkirnya jangan mahal mahal napa,"['ongkirnya', 'jangan', 'mahal', 'mahal', 'napa']",negatif,positif,positif
Pengguna Google,1,"Sy menerima makanan yg tidak sesuai. Paling fatal adalah level kepedasan yg akhirnya tidak termakan. Sy sudah lapor ke cs dan mereka hanya say ""MAAF"" tanpa ada solusi, dan malah menyinggung sy dengan kalimat ""Berdasarkan hasil pengecekan ditemukan hal yang meragukan dalam, tidak terbatas pada",saya menerima makanan yang tidak sesuai paling fatal adalah level kepedasan yang akhirnya tidak termakan saya sudah lapor ke cs dan mereka hanya say maaf tanpa ada solusi dan malah menyinggung saya dengan kalimat berdasarkan hasil pengecekan ditemukan hal yang meragukan dalam tidak terbatas pada,"['sy', 'menerima', 'makanan', 'yg', 'tidak', 'sesuai', 'paling', 'fatal', 'adalah', 'level', 'kepedasan', 'yg', 'akhirnya', 'tidak', 'termakan', 'sy', 'sudah', 'lapor', 'ke', 'cs', 'dan', 'mereka', 'hanya', 'say', 'maaf', 'tanpa', 'ada', 'solusi', 'dan', 'malah', 'menyinggung', 'sy', 'dengan', 'kalimat', 'berdasarkan', 'hasil', 'pengecekan', 'ditemukan', 'hal', 'yang', 'meragukan', 'dalam', 'tidak', 'terbatas', 'pada']",netral,negatif,negatif
Pengguna Google,1,apk tolol nomer gua ke blokir 3 nya baru buat langsung di blokir ah apk apa ini,apk tolol nomer saya ke blokir  baru untuk langsung di blokir ah apk apa ini,"['apk', 'tolol', 'nomer', 'gua', 'ke', 'blokir', 'nya', 'baru', 'buat', 'langsung', 'di', 'blokir', 'ah', 'apk', 'apa', 'ini']",netral,negatif,negatif
Pengguna Google,5,driver cukup baik dan sopan.,driver cukup baik dan sopan,"['driver', 'cukup', 'baik', 'dan', 'sopan']",positif,positif,positif
Pengguna Google,5,bguss,bguss,['bguss'],netral,positif,positif
Pengguna Google,5,orng ny ramh😇,orng ny ramh,"['orng', 'ny', 'ramh']",netral,positif,positif
Pengguna Google,5,sangat rapi,sangat rapi,"['sangat', 'rapi']",netral,positif,positif
Pengguna Google,5,"ijin admin, Tolong Buka Layanan Grab Car premium untuk wilayah Batam dong",ijin admin tolong buka layanan grab car premium untuk wilayah batam dong,"['ijin', 'admin', 'tolong', 'buka', 'layanan', 'grab', 'car', 'premium', 'untuk', 'wilayah', 'batam', 'dong']",netral,positif,positif
Pengguna Google,5,"driver ramah, unit wàngi",driver ramah unit wàngi,"['driver', 'ramah', 'unit', 'wàngi']",positif,positif,positif
Pengguna Google,1,please make it more user friendly for blind and low vision user tks,please make it more user friendly for blind and low vision user tks,"['please', 'make', 'it', 'more', 'user', 'friendly', 'for', 'blind', 'and', 'low', 'vision', 'user', 'tks']",netral,negatif,negatif
Pengguna Google,5,bagus 👍,bagus,['bagus'],positif,positif,positif
Pengguna Google,1,sulit cari driver buat saya,sulit cari driver untuk saya,"['sulit', 'cari', 'driver', 'buat', 'saya']",netral,negatif,negatif
Pengguna Google,5,tepat wakty,tepat wakty,"['tepat', 'wakty']",netral,positif,positif
Pengguna Google,5,layanan terbaik,layanan terbaik,"['layanan', 'terbaik']",positif,positif,positif
Pengguna Google,5,Grab paling mantap,grab paling mantap,"['grab', 'paling', 'mantap']",positif,positif,positif
Pengguna Google,4,"baru ngerasain kejadian hal tidak di inginkan, semalam saya isi saldo OVO sampai sekarang saldo belum OVO bertambah, padahal sudah berhasil di transfer, gimana ini?",baru ngerasain kejadian hal tidak di inginkan semalam saya isi saldo ovo sampai sekarang saldo belum ovo bertambah padahal sudah berhasil di transfer gimana ini,"['baru', 'ngerasain', 'kejadian', 'hal', 'tidak', 'di', 'inginkan', 'semalam', 'saya', 'isi', 'saldo', 'ovo', 'sampai', 'sekarang', 'saldo', 'belum', 'ovo', 'bertambah', 'padahal', 'sudah', 'berhasil', 'di', 'transfer', 'gimana', 'ini']",netral,positif,positif
Pengguna Google,5,lebih mudah,lebih mudah,"['lebih', 'mudah']",positif,positif,positif
